Short Gene Name,PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,1601,1401,1001,901
SNORA74B,20.49222,22.749889666666665,30.89163333333333,22.620930666666666,18.588131666666666,23.474166666666665,14.390641666666667,14.613711666666665,21.875515333333336,29.571406,22.184924000000002,23.296064333333334,45.76436266666667,16.554283333333334,11.432349333333333,18.942140666666663
POM121C,4.642569333333333,4.959453000000001,5.469720333333334,4.813355333333334,5.9231783333333325,5.335402333333334,6.465674666666668,5.341372333333333,4.127800333333333,4.8988916666666675,5.2656176,5.0175920000000005,5.173418666666667,6.535289333333334,5.097851666666667,5.0771836666666665
ZNF783,3.379906333333333,4.1394150000000005,3.0325543333333336,2.7248663333333334,3.4274509999999996,2.7121790000000003,3.055608,2.3965903333333336,1.9261096666666668,2.514639666666667,2.6891272,3.659441333333333,2.665033333333333,3.0627193333333333,3.1589183333333337,3.4990229999999998
GALM,3.564795,2.6889846666666664,4.506737666666667,2.554707,3.1180729999999994,4.097736666666667,4.803841666666666,3.9559003333333336,3.4011676666666673,2.798178,3.6483144000000003,2.885194666666667,2.2833989999999997,4.335769666666667,6.1683086666666656,5.307971666666667
CD151,15.443799666666669,12.858893,17.511886333333333,17.811878333333336,30.762721,30.353367666666667,26.132298000000002,21.011933666666664,20.467632000000002,17.259158333333335,22.39251504,16.117974,15.726520666666667,20.850575333333335,28.045434999999998,29.513689666666664
SNHG18,8.259514000000001,5.288418666666666,11.566255666666665,9.005985333333333,18.925931,14.983369666666666,14.133033333333332,11.593071,9.741670000000001,7.471739666666667,11.833426319999996,5.744557666666666,3.652003666666667,11.789319999999998,18.010929333333333,19.808367666666665
DNAJC15,6.094291999999999,5.099554333333334,5.406392333333333,4.672961333333333,6.0955986666666675,4.574046666666667,4.551229333333333,3.5628883333333334,3.303986,3.549044666666667,4.36157244,4.481741666666667,3.2975893333333333,4.456480666666667,6.707422666666666,7.717568666666668
CPQ,2.104881333333333,3.381283666666667,6.268312333333334,2.986743,3.3727320000000005,2.8239516666666664,2.594624666666667,1.5415633333333334,1.6269866666666666,1.8495526666666668,2.8262313999999997,1.4935753333333335,0.9228546666666667,2.056531666666667,3.690739,4.306834666666666
SLC1A4,9.360930999999999,9.999257333333333,5.596525333333333,6.618186666666666,5.735021666666667,5.900786666666666,7.684748333333334,5.601833,5.462690666666667,6.260306333333333,6.15437092,8.219544333333333,7.503632,7.596278666666667,6.668993333333333,5.483209333333334
ERV3-1,4.230424666666667,3.6665456666666665,4.522242333333334,4.109854333333334,2.9338053333333334,3.309844333333334,2.294144333333333,2.848846333333333,3.6755653333333336,2.843564333333333,3.374218999999999,2.278124666666667,1.9184340000000002,2.1795406666666666,2.950552,2.546503
OLFM2,18.982716,26.835538,11.723734666666667,19.820723666666666,22.800759,20.464300666666666,18.768958333333334,19.639408,18.151509666666666,23.394242000000002,19.14534228,18.215277333333333,22.747284333333337,19.628866,7.264326666666666,20.210699333333334
DGUOK,18.20717433333333,15.864495666666665,11.473841666666667,12.380827000000002,12.004850666666664,9.629107,13.40746,13.083461333333332,13.503629666666667,14.625267666666668,12.821212240000001,18.870882666666667,17.182418666666667,18.996781000000002,13.879667,12.157104333333335
GDF1,2.7473996666666665,5.025686,2.4794473333333333,3.277006,5.042784666666666,3.521804,3.4635466666666663,3.5450969999999997,4.819074333333333,5.502001333333333,3.95457412,3.1917066666666667,4.6171223333333336,2.9290776666666667,1.8496043333333334,2.5711886666666666
LYRM5,9.046345666666667,7.500079666666667,6.993168,8.168124666666667,6.498879333333332,6.859908000000001,7.882658,8.879260333333333,12.210104000000001,7.783446666666666,8.158494599999997,8.097757333333334,6.548741,8.920352333333332,9.272486666666667,7.102073666666666
PHYHIP,2.499026,3.420341,1.5851833333333334,2.1753256666666667,2.7404500000000005,2.706729333333333,4.036787333333334,1.9331833333333333,2.1149826666666667,2.6277966666666663,2.4937492,9.777417666666667,5.959848,2.2945923333333336,1.3354403333333336,2.0034526666666665
PNPT1,4.274294,3.346810333333334,3.4961609999999994,3.1060193333333337,2.9599143333333338,2.6090206666666664,3.9186816666666666,3.960255333333333,3.076002666666666,2.633094,3.2769792799999995,4.445023333333333,3.5667980000000004,4.212235666666667,4.428185,3.2259546666666665
USP9X,11.623580666666667,11.406822333333333,10.44785,8.749404,7.988825333333334,5.959452333333334,11.340251333333335,12.213418666666668,8.638381333333333,11.033510666666666,10.12595488,10.731063666666666,8.581227333333333,11.046034,12.199215333333333,11.108241666666666
KIAA0368,12.166348999999999,11.396913333333332,9.821119000000001,8.616445,8.354173000000001,6.078251000000001,10.350634,10.480198999999999,6.830308666666666,7.185933666666666,8.681819039999999,8.178363333333332,7.669337,10.828837,12.274481999999999,11.659129666666667
DUT,7.5127196666666665,7.867214999999999,6.130997333333333,8.884025333333334,10.929924999999999,7.717563000000001,8.666883,9.100485999999998,8.997082666666666,11.565973999999999,9.0277704,6.092213666666667,8.475434000000002,8.065223,7.058074333333333,8.302323666666666
PDCD10,9.220073666666666,6.323478333333333,8.044482,7.092935,6.948144333333334,5.950138666666667,7.054095666666666,8.996053,6.827937333333334,5.376258333333333,7.104811240000001,6.801049666666667,8.179120333333332,5.753874,9.600120666666667,7.848378666666666
