"","x"
"119",2.51319800134089e-57
"120",0.914110389150058
"121",0.952544200326686
"122",0.0909215927941892
"123",0.741233262998148
"124",0.234401488194825
"125",0.38246636738155
"126",0.34185931081588
"127",1
"128",0.608550515778667
"129",0.0375202882184219
"130",0.153713814856962
"131",0.682796627103477
"132",0.776604320855303
"133",0.87937619262785
"134",0.127750047340119
"135",0.580329611309662
"136",0.942981778042278
"137",0.382102269133315
"138",0.505596355056402
"139",0.827639249565948
"140",0.0632411370801613
"141",0.585674435743247
"142",0.875136967845965
"143",0.601920998266459
"144",0.715121486397343
"145",0.896571783658162
"146",0.936573033682256
"147",0.553601917668475
"148",0.411797895443031
"149",0.651618899521643
"150",0.850971264883377
"151",0.0502681477474959
"152",0.575420825421311
"153",0.638494370935706
"154",0.357112556122687
"155",0.771683960889528
"156",0.82071961796714
"157",0.513192176930654
"158",0.536717013137105
"159",0.411797895443031
"160",0.185449407965077
"161",0.978271130067767
"162",0.0995554069678642
"163",0.00283958997664773
"164",0.372715309347144
"165",0.0888854588710252
"166",0.50895462498801
"167",0.381912807049391
"168",4.2600924739467e-17
"169",0.847437261403549
"170",0.534983746214333
"171",0.81012242309274
"172",0.991692911102635
"173",0.650105491497724
"174",1
"175",0.780115361449477
"176",0.469563538229465
"177",0.00102681339695175
"178",0.628502688887166
"179",0.856201909308639
"180",0.645298307075063
"181",0.85104678997389
"182",0.16878103262952
"183",0.896359344591714
"184",0.411945169531521
"185",0.325157563508454
"186",0.25871044716355
"187",0.422597878466816
"188",0.724764484844185
"189",0.941421169691366
"190",0.378867847540605
"191",3.48499226591778e-08
"192",0.549925284465508
"193",0.439106229899164
"194",0.423940095576587
"195",0.899242455688858
"196",0.378184480161611
"197",0.622926126752201
"198",0.694392536904955
"199",0.363506142483559
"200",0.795623664628404
"201",5.46704187346638e-06
"202",0.156856012450607
"203",0.267721896538747
"204",0.169561789905059
"205",0.019766426933408
"206",0.845514367802377
"207",0.210835365303464
"208",0.352590507522752
"209",0.566095007631732
"210",0.730571268522139
"211",0.573370205611219
"212",0.572368558872813
"213",0.734752920929862
"214",0.833142616220054
"215",0.798391501608848
"216",0.990413810987249
"217",0.795432778720314
"218",0.138393840216931
"219",0.70142049635781
"220",0.858247179324209
"221",0.55274159877133
"222",0.72652636736406
"223",0.82984088767067
"224",0.059041772745067
"225",0.729734910559446
"226",0.727234687545124
"227",0.63063070997316
"228",0.313534599169557
"229",0.881491206952707
"230",0.446241427820828
"231",0.639713496713668
"232",0.701667919363168
"233",0.429534297329194
"234",0.833142616220054
"235",0.0490708565180807
"236",0.433183128066883
"237",0.00173771386967108
"238",0.445207469621113
"239",0.613720144762902
"240",0.898725014412052
"241",1.45590857161074e-49
"242",0.270906810655097
"243",0.782440829944571
"244",0.274488218602154
"245",0.952544200326686
"246",0.357699651063926
"247",0.790502345113945
"248",0.775800759986882
"249",0.83376325488454
"250",0.0466270042768612
"251",0.296066552685772
"252",0.310634195427371
"253",0.785283687971984
"254",0.820702178884596
"255",0.867665103281187
"256",0.782624449787235
"257",1
"258",0.088108504902563
"259",0.963694156297769
"260",0.815586111380513
"261",0.14074683170534
"262",0.811093183889018
"263",1
"264",1
"265",0.450589314021495
"266",0.00772669072251844
"267",0.849491408610265
"268",0.872793162305
"269",0.785084959610221
"270",0.647187283424214
"271",0.767846208215138
"272",0.868026825075307
"273",0.907590575104856
"274",0.0022972338839837
"275",0.447873475090547
"276",0.981156080845531
"277",0.85358683471119
"278",0.775107136268984
"279",0.000913291041018046
"280",0.535627058718834
"281",0.603140944859332
"282",0.953575358350095
"283",0.817733828763873
"284",0.123886144884836
"285",0.363507828293683
"286",0.299646649915609
"287",0.335562148158042
"288",0.000340433611204071
"289",0.732156124104269
"290",0.803748953119276
"291",0.737642810323347
"292",0.997340151788795
"293",0.949528884204299
"294",0.95525103212498
"295",1
"296",0.936946444574151
"297",0.408893103703444
"298",0.0109996299314269
"299",0.86606069885626
"300",0.599591216871041
"301",0.192668271975489
"302",0.97113741224036
"303",0.853930034050064
"304",0.574933082972428
"305",0.790854922866774
"306",0.913933395628984
"307",0.552368563112448
"308",0.956593573627524
"309",0.487572209283544
"310",0.981177863358317
"311",0.257180260263105
"312",0.465385473508661
"313",1
"314",0.153980245745491
"315",0.735892334265943
"316",0.620128014128801
"317",0.756975565757018
"318",0.73666627678794
"319",7.38399378278938e-138
"320",0.297641060075466
"321",0.389228115626216
"322",0.724062935707927
"323",0.633974333329959
"324",0.00761259705786106
"325",1
"326",0.720274844410198
"327",0.781645833582406
"328",0.769876895040842
"329",0.824266061497501
"330",0.393403241006711
"331",0.343620412108144
"332",0.830933939664833
"333",0.230557347815784
"334",0.278293149062364
"335",0.218360700452654
"336",1
"337",1
"338",0.979007931712619
"339",0.324311927611782
"340",0.424694026338113
"341",0.0227254304407781
"342",0.83740308155618
"343",0.879499771302338
"344",0.950562259489406
"345",0.894758310364019
"346",0.00194284572862876
"347",0.326530383829702
"348",0.996502770764953
"349",1
"350",0.925859033716697
"351",0.504786958540064
"352",1
"353",0.803953743110105
"354",0.0601890193686587
"355",0.304093070228237
"356",0.916205376305158
"357",0.366961718103574
"358",0.793218422784704
"359",0.0144435169186404
"360",0.0150195796107183
"361",0.235015854152685
"362",0.97113741224036
"363",0.65302507142241
"364",0.848575246651178
"365",0.294512450563855
"366",0.159820839464343
"367",0.854515459365097
"368",0.690601708493362
"369",0.376475176789616
"370",1
"371",0.705069849918237
"372",0.257658381923107
"373",0.0120555301885055
"374",1
"375",0.745941238689777
"376",0.163593678027134
"377",1
"378",1
"379",0.434030344430249
"380",0.375072011133689
"381",0.96851508993357
"382",0.212221693698739
"383",0.75282626705307
"384",2.63373923702449e-05
"385",0.691690903701362
"386",0.593682445247719
"387",0.727795405924822
"388",0.0320134447254682
"389",0.844213486884465
"390",1
"391",0.339709378977395
"392",0.390828241529789
"393",0.945293333957113
"394",0.0136742950694568
"395",0.160860650710355
"396",0.697722350608937
"397",0.622286268424205
"398",0.585609727135511
"399",0.725747487732998
"400",0.446241427820828
"401",0.468720433316468
"402",0.733737536022877
"403",0.793531236013394
"404",0.866313792786695
"405",0.840487635452919
"406",0.452089614958539
"407",0.536361689554503
"408",0.682892079586801
"409",0.824790025940758
"410",0.758424336229805
"411",0.429928715492703
"412",0.621596053768787
"413",0.934614464279028
"414",0.000515180910711811
"415",0.60529708815798
"416",0.00101082556212086
"417",0.938441395685159
"418",0.00416197601990747
"419",0.794323317844949
"420",0.878210335591192
"421",0.855376449086788
"422",1
"423",1
"424",0.0558404159763433
"425",0.286617240112649
"426",0.465354898671974
"427",6.78591478779307e-14
"428",0.318270196692756
"429",0.375482071510528
"430",0.985533516326456
"431",0.996267155134032
"432",7.5485662007944e-06
"433",0.201174283077601
"434",0.836466167387948
"435",0.520957682585149
"436",0.766774799688419
"437",0.830760354718833
"438",0.36591139880931
"439",1
"440",0.972813026276657
"441",0.512011527945674
"442",0.864816683954645
"443",0.285317869894803
"444",0.664125524315219
"445",0.131662733195
"446",0.854570835075112
"447",0.279507055732182
"448",0.84043746634025
"449",0.582992087569224
"450",0.133784830737243
"451",0.302621343974837
"452",0.530913392934712
"453",0.937979312370419
"454",5.98759421851922e-05
"455",0.264138116810891
"456",0.436085695590787
"457",0.211782898188641
"458",0.873649456970884
"459",0.692161691184244
"460",0.41819546722518
"461",0.955187217706517
"462",0.927039085736033
"463",0.854361464056512
"464",0.35043838509866
"465",2.34636013710292e-06
"466",0.0163340870384653
"467",0.656075107897755
"468",0.198498862355935
"469",0.307290844478852
"470",0.531497687402181
"471",0.851239490869404
"472",0.467706125630863
"473",0.0785286623889041
"474",0.923939932804327
"475",0.853266060166188
"476",0.714451425430263
"477",0.0197558618969775
"478",0.688231049177852
"479",0.643052069007079
"480",1
"481",0.879136040371547
"482",0.586250316220128
"483",0.714354029766155
"484",1
"485",0.604768758028188
"486",0.468936819354774
"487",0.196508191441991
"488",0.662681036295725
"489",0.533965569277635
"490",0.869185854525943
"491",0.593100415333633
"492",0.0966422038561032
"493",0.65999282639164
"494",0.82071961796714
"495",0.398783835417536
"496",0.0630552507305816
"497",0.642397830129764
"498",0.491168281212483
"499",0.402602880383082
"500",7.20048177532147e-08
"501",0.854750342159791
"502",0.289809981784129
"503",0.616754623587583
"504",0.902435828932976
"505",0.590537793062187
"506",0.679871623932278
"507",0.189441103511406
"508",0.55670260782877
"509",0.329282203334896
"510",0.747253397253771
"511",0.775230823205125
"512",1
"513",0.942520438030067
"514",0.251024511257712
"515",1
"516",0.0192820306653798
"517",0.650414562061078
"518",0.339596922202798
"519",0.609166671469699
"520",0.997088259206109
"521",0.867505686827831
"522",0.752331746829345
"523",0.596800355097503
"524",0.84660879951595
"525",0.997214397703118
"526",0.867175524370428
"527",0.714451425430263
"528",0.735251680542331
"529",0.40458106509611
"530",0.115977133599792
"531",0.926137803495961
"532",1
"533",0.906722342214221
"534",0.841946678483509
"535",0.79384011911792
"536",0.60406291733051
"537",0.89915764778563
"538",0.542650674666239
"539",0.146704351477182
"540",0.828239953272142
"541",0.434479248325778
"542",0.825332059670286
"543",0.957368125089301
"544",0.285930737406423
"545",0.367723428330683
"546",0.802173279634387
"547",0.437996886313077
"548",0.140407556445922
"549",0.361846428834933
"550",0.906602643384504
"551",0.985622607245572
"552",0.965063091102837
"553",0.0264812913068695
"554",0.208156433538993
"555",0.54839523011683
"556",0.748168686196732
"557",0.530141929953247
"558",0.944764045575517
"559",0.748009202107754
"560",0.732156124104269
"561",0.382735312553935
"562",0.378401154897545
"563",0.0228449803903658
"564",0.872167532075726
"565",0.485570131202546
"566",0.379724409158854
"567",0.164271233278924
"568",0.349380263445734
"569",0.978547490748014
"570",0.931379913844952
"571",0.0877334560649184
"572",0.814463102519127
"573",0.515583057606781
"574",0.909253289482462
"575",0.872562237033027
"576",0.557651788724824
"577",0.279213792437522
"578",0.243575244010163
"579",0.71620001844252
"580",0.944775510313116
"581",0.00173325690224478
"582",0.704706084838877
"583",0.853276366629633
"584",0.569747829968864
"585",0.252375062472675
"586",0.3015425403178
"587",0.031523013111219
"588",0.600500507046912
"589",0.839584428452197
"590",0.340806601290469
"591",1
"592",0.645322389228495
"593",0.84816208497583
"594",0.810933667309326
"595",0.00271999868665847
"596",0.232637394204019
"597",0.124537058420981
"598",0.398399277203534
"599",0.540396534321693
"600",0.329330336654254
"601",0.736845491037139
"602",0.73760066843862
"603",0.134109701107544
"604",0.90333672230823
"605",0.910568181241048
"606",0.259821140202268
"607",0.513057596097982
"608",0.360428701655105
"609",0.0317848542210092
"610",0.754210510490657
"611",0.775653542864444
"612",0.874561507602759
"613",1
"614",0.320705743774162
"615",0.66310423440286
"616",0.728956066937134
"617",0.99407302759389
"618",0.0145757434387604
"619",0.0067053157520476
"620",0.302214407068313
"621",0.400476390111195
"622",0.701121636457498
"623",0.68590902647959
"624",0.608632948144351
"625",4.25418399094405e-07
"626",0.210308588281007
"627",0.0304274715826954
"628",0.480500286943448
"629",0.571061333090928
"630",0.226665244078341
"631",0.192201642558621
"632",0.11113144494172
"633",0.0136738338712734
"634",0.0739676501191061
"635",1
"636",1
"637",0.131637039873636
"638",0.752810239862954
"639",0.262040396814903
"640",0.192077484537012
"641",0.581331320655138
"642",0.902980198775321
"643",0.777604447291993
"644",0.557033933131759
"645",0.798224947927871
"646",0.789221556967126
"647",0.61294960122837
"648",0.651344819505807
"649",0.0198425570081121
"650",0.626525686384519
"651",0.793939571652616
"652",0.00997579738039197
"653",0.556821630575364
"654",1
"655",0.509877670949028
"656",0.486451156176971
"657",0.916946122897104
"658",0.773731043244664
"659",0.985533516326456
"660",0.238790513094965
"661",0.802050320275322
"662",0.210465719209015
"663",0.823424294704257
"664",0.746774508420893
"665",0.11536383795489
"666",0.451167249117358
"667",0.313131685312039
"668",0.96390153709739
"669",0.628299037835369
"670",1
"671",0.0865652283318788
"672",0.992090219765311
"673",0.820626358688705
"674",0.238904582714204
"675",0.0308440435169764
"676",0.419514837991923
"677",2.27029398300661e-05
"678",1
"679",0.963430676969069
"680",0.848637006750938
"681",0.350276723836179
"682",0.745355475816804
"683",0.237905784570651
"684",0.704710023522145
"685",0.823125828791239
"686",0.192337398266516
"687",0.698824974833632
"688",0.491281149802867
"689",0.307765984535265
"690",0.773731043244664
"691",0.30892521058214
"692",0.058324175332073
"693",0.237416298872502
"694",0.493543003871289
"695",0.644677566513942
"696",0.764120225291211
"697",0.464956691121741
"698",0.891229146090462
"699",0.0385526622238199
"700",0.00213870004874071
"701",0.476265966846932
"702",0.655367599050071
"703",0.068040782490198
"704",0.435894845530163
"705",0.906722342214221
"706",0.290792579555705
"707",0.789735546884476
"708",0.204608691403095
"709",0.919144967331774
"710",0.253248351104174
"711",1
"712",0.201033293494679
"713",0.528996201690997
"714",0.199172430360181
"715",0.283461392349615
"716",0.980917422632617
"717",0.131637039873636
"718",0.000350097977564151
"719",0.690904091262669
"720",0.0179880354897746
"721",0.502392642709494
"722",0.644115138007803
"723",0.906432664478767
"724",0.575547857152428
"725",9.76501720065657e-160
"726",0.425456554876346
"727",0.766143722609097
"728",0.842592339594892
"729",0.195589864230646
"730",0.888846441328543
"731",0.643825989790089
"732",0.669839758099484
"733",0.831963921996517
"734",0.287997653720179
"735",0.0061597593785215
"736",0.998284541819325
"737",0.944882112469224
"738",0.632142822293966
"739",0.137278761448426
"740",0.490698614330944
"741",0.446631805175919
"742",1
"743",0.989259611731934
"744",0.159895572436555
"745",0.606269142188527
"746",0.594787067148283
"747",0.500099829150457
"748",0.654579423908914
"749",0.151457914866443
"750",0.594919109301976
"751",1
"752",0.339562172491162
"753",0.449976123482934
"754",0.826663715056269
"755",0.439991643347393
"756",0.797659654637843
"757",0.0100552050723289
"758",1
"759",0.825587268814181
"760",0.0188809877453102
"761",0.216088259534652
"762",0.965143891142079
"763",0.820618209306602
"764",0.519419958524679
"765",0.959250580885632
"766",1
"767",0.816295347226456
"768",0.643661317038445
"769",0.128637384270519
"770",0.607382636433663
"771",0.62944952403815
"772",0.528014403964492
"773",0.968254866940824
"774",0.109480253804222
"775",0.423072186017752
"776",0.27834213126597
"777",0.510122794408514
"778",1
"779",0.317353146403232
"780",0.408289388953442
"781",0.791648085952766
"782",0.450800458576991
"783",0.603364231230169
"784",0.587306779059892
"785",0.170417291819139
"786",0.945637788487322
"787",0.207522963565763
"788",0.0649875721811276
"789",0.946584018161484
"790",0.383007024952199
"791",0.488615797624993
"792",0.128420084380345
"793",0.797042429400213
"794",0.425661304663772
"795",0.81747787534288
"796",0.868937235978372
"797",0.911505222137754
"798",0.790335208634802
"799",0.138735015535735
"800",0.210779074783673
"801",0.629034274598308
"802",0.771717354228247
"803",0.737825512361212
"804",0.643362120989267
"805",0.632142822293966
"806",0.666134481373909
"807",2.06462867471894e-06
"808",0.292416588365955
"809",0.57947312072935
"810",0.274949911943182
"811",0.103088279219952
"812",0.906602643384504
"813",0.550202050075283
"814",0.272905436189556
"815",0.84891090808796
"816",0.243766336170368
"817",0.799001128496876
"818",0.636678735724184
"819",0.0168875549543079
"820",0.423797271431606
"821",0.6696675198415
"822",0.976933806419222
"823",0.482003325923735
"824",0.170191328719733
"825",0.139444844560317
"826",0.114355777369255
"827",0.0313154679828229
"828",0.9723398546956
"829",0.510598649186314
"830",0.922575174924782
"831",0.760467796582932
"832",1
"833",0.209064226778476
"834",0.025780708555483
"835",0.446018283868878
"836",0.681294229544879
"837",0.663845173510446
"838",0.259775744059781
"839",0.856587485559166
"840",0.0169920987065632
"841",1
"842",0.92173693487264
"843",0.913001938195267
"844",0.374545350606193
"845",0.713729268902653
"846",0.455805317729083
"847",0.699145544511901
"848",0.102807029296778
"849",0.169234748162805
"850",0.213331708812055
"851",0.47744064251805
"852",0.946474191694028
"853",0.750297297626345
"854",0.969566903871831
"855",0.842934411820689
"856",0.3546352340413
"857",0.198831600831107
"858",0.885344619976227
"859",0.492377677828377
"860",3.2310847127294e-10
"861",0.317991729727589
"862",0.253389586435931
"863",0.374045303909098
"864",0.338409736808698
"865",0.00275101203713962
"866",0.697517309973761
"867",0.691666266584401
"868",0.87849648358674
"869",0.601741429399122
"870",0.232766458737551
"871",0.91709578407041
"872",0.0374889122693858
"873",0.75039462658287
"874",0.559184223396394
"875",0.803610421265506
"876",0.469950756766387
"877",0.336470472999492
"878",0.332386806743084
"879",0.970372404280409
"880",0.668541693248549
"881",0.96103192292072
"882",0.0272121372570121
"883",0.286412476823503
"884",0.632363361978629
"885",0.483469778822711
"886",0.749855568305275
"887",0.67859942608477
"888",0.339660490556007
"889",1
"890",0.579454435558775
"891",0.836755209443138
"892",0.670691941662881
"893",0.622647536778452
"894",0.642905252554661
"895",0.467706125630863
"896",0.0140633249911062
"897",0.824394551240264
"898",0.979107309588187
"899",0.782233729482755
"900",0.386186194167845
"901",0.438738698537667
"902",0.726728658833251
"903",0.697508776409706
"904",0.981521733120932
"905",0.000343249679540478
"906",0.906454359407998
"907",0.123559650244629
"908",0.968693945869776
"909",0.96390153709739
"910",0.259583159058034
"911",0.146564425645947
"912",0.796024803118381
"913",0.980990049244576
"914",0.366697309932866
"915",0.114556631905955
"916",0.657461460002097
"917",0.672390789877242
"918",6.6312681935045e-05
"919",0.818785676570732
"920",0.662160932981325
"921",0.669616683775102
"922",0.697905533263327
"923",0.0525441573582248
"924",0.644857111877112
"925",0.646036922183482
"926",0.946474191694028
"927",0.315461081012262
"928",0.836020698898224
"929",0.73835616235813
"930",0.820632193004278
"931",0.245328567099321
"932",0.154609519951719
"933",0.192201642558621
"934",0.946990955488774
"935",0.804273039915732
"936",0.779336452090888
"937",0.819632054464678
"938",0.593934011629493
"939",0.836403490134077
"940",0.000750049026722477
"941",0.707788490432512
"942",0.708716203521204
"943",0.580571946141527
"944",0.603197511619264
"945",0.503378228899203
"946",0.649971468616543
"947",0.363640367097579
"948",0.925566716805035
"949",0.361864349769191
"950",0.623817445544843
"951",0.805067897556067
"952",0.653563054949781
"953",0.112526151584678
"954",0.553042373516715
"955",0.64803480966808
"956",0.00768080879399927
"957",0.96707432596068
"958",0.940484549737513
"959",0.128392197451366
"960",0.402689459473057
"961",1.57400365587364e-73
"962",0.621233116759612
"963",0.220054569478185
"964",1
"965",0.388361698176751
"966",0.198796000040872
"967",0.372151892654355
"968",0.732400304569984
"969",0.258868333444561
"970",0.0853696037898634
"971",0.719094907484077
"972",1
"973",0.0551026796683583
"974",0.821021071737974
"975",0.751774960280524
"976",0.683897628539396
"977",0.887131494011997
"978",0.820626358688705
"979",0.773731043244664
"980",0.47750514340617
"981",0.846610402440528
"982",0.570860186646623
"983",0.546287952113148
"984",0.454096604224086
"985",0.464217043600431
"986",1
"987",0.0624425004712009
"988",0.72832269722288
"989",0.360672487273272
"990",0.640220775053025
"991",0.633474503930043
"992",0.708882484998611
"993",0.864410669318619
"994",0.725966437318212
"995",0.811965345731299
"996",0.31257879077729
"997",0.977020553143064
"998",0.125612100196443
"999",0.825677310071909
"1000",0.992090219765311
"1001",0.660327436069735
"1002",0.153493239242711
"1003",0.545431981601377
"1004",0.751381804207254
"1005",0.257859585427059
"1006",0.995361846915839
"1007",1
"1008",0.815303394531245
"1009",0.785084959610221
"1010",0.192872895029648
"1011",0.226908422367502
"1012",0.0696508207346569
"1013",0.877532203160597
"1014",0.148685750090493
"1015",0.384692439320502
"1016",0.173634692656168
"1017",0.423072186017752
"1018",0.980580047535657
"1019",0.99320572725966
"1020",0.0808314339220965
"1021",1
"1022",0.751232389662055
"1023",0.000558584821222428
"1024",0.811670572339611
"1025",1
"1026",0.766774799688419
"1027",0.814097524577406
"1028",0.870329021543626
"1029",1.21869995432195e-11
"1030",0.562393551682366
"1031",0.954364708986861
"1032",0.478081854558685
"1033",0.747506478357115
"1034",0.483941096968714
"1035",1
"1036",0.874507417938469
"1037",0.0211191795122218
"1038",0.90973989827432
"1039",0.544236994025216
"1040",0.60389593642564
"1041",0.484239799986441
"1042",0.583499977314463
"1043",0.117254925551506
"1044",0.603035371516622
"1045",0.609933707332039
"1046",0.0159584788054982
"1047",0.789345482839305
"1048",0.590641885363522
"1049",0.790459992701667
"1050",0.724039903646776
"1051",0.979673355137834
"1052",0.380594874062971
"1053",0.09118976057434
"1054",0.592600440247039
"1055",0.862744530282618
"1056",0.691862833692507
"1057",0.777549492821432
"1058",0.332869768765961
"1059",0.232163212032132
"1060",0.322118421883069
"1061",0.526935665601649
"1062",0.498903081979952
"1063",0.0554366853863218
"1064",0.758763756302933
"1065",9.6779067265044e-11
"1066",0.894724316147644
"1067",0.847536662741213
"1068",0.185923159039075
"1069",0.047713202839688
"1070",0.0605165791736335
"1071",0.894352816787446
"1072",0.06704664976633
"1073",1
"1074",0.0802508898090312
"1075",0.100365694151427
"1076",0.528859313411448
"1077",0.857625573646582
"1078",0.884300202749818
"1079",0.966240594237356
"1080",0.334702574947956
"1081",0.675374056267409
"1082",0.710637461069363
"1083",0.0413141382048841
"1084",0.0201957916528488
"1085",0.818619629741393
"1086",0.549925284465508
"1087",0.373103905763892
"1088",0.402197036474498
"1089",0.501436216229779
"1090",0.873124084192452
"1091",1.17027172315563e-12
"1092",0.208850353478435
"1093",0.905985899732389
"1094",0.981023381812824
"1095",0.186103986798634
"1096",0.943470622821741
"1097",0.694238573892061
"1098",0.57460524056267
"1099",0.545529180673443
"1100",0.802039154152814
"1101",0.527189052826969
"1102",0.861845931081078
"1103",0.237989383489461
"1104",0.880500620143926
"1105",0.445263421361393
"1106",0.211661505975804
"1107",0.548156001123929
"1108",0.0565384709014513
"1109",0.95476544620502
"1110",0.658687664183334
"1111",0.782417441371954
"1112",0.196948822535179
"1113",0.666020658005259
"1114",0.348354522216169
"1115",0.238298628670851
"1116",0.549946865743039
"1117",0.237990116409986
"1118",0.515836775178164
"1119",0.235582101015701
"1120",0.085833921622985
"1121",0.535627058718834
"1122",0.615224673741591
"1123",0.216029882164779
"1124",0.693474912997946
"1125",0.423323581908808
"1126",0.933680489280852
"1127",0.47706967320695
"1128",0.871973310799846
"1129",0.566670946130668
"1130",0.550269417481709
"1131",0.84305754742824
"1132",0.695609541505615
"1133",0.736447960528978
"1134",0.0786418887166106
"1135",0.628389199554591
"1136",0.0375627250975609
"1137",0.376281349604022
"1138",0.589542606137289
"1139",0.211754735918924
"1140",0.654056486304705
"1141",1
"1142",0.425571925867921
"1143",0.646036922183482
"1144",0.274702023475032
"1145",0.275870870162841
"1146",0.621696599546065
"1147",0.000885910000941046
"1148",0.815044018124195
"1149",0.111802808055239
"1150",0.0358530381296141
"1151",0.900752053174739
"1152",0.18821182821153
"1153",0.719294656726485
"1154",0.771683960889528
"1155",0.929870546437319
"1156",1
"1157",0.952295260462841
"1158",2.61527715615142e-05
"1159",0.23683720709908
"1160",0.820633754615434
"1161",0.00361981236294787
"1162",0.643971541588801
"1163",0.770459083678872
"1164",0.817279262085578
"1165",0.923301786188047
"1166",1
"1167",0.316229304483654
"1168",0.0720178234218195
"1169",0.296066552685772
"1170",0.675719773327607
"1171",4.57837743332141e-06
"1172",0.117283081726886
"1173",0.0138640815863912
"1174",0.57752807578214
"1175",0.0582824849337139
"1176",0.407576877196355
"1177",0.952295260462841
"1178",0.00139815303558158
"1179",0.905209986772863
"1180",0.884469464914966
"1181",0.637492808842781
"1182",0.188845599625466
"1183",0.767637693665855
"1184",0.562938846073755
"1185",0.980990049244576
"1186",0.00272429983122906
"1187",0.916205376305158
"1188",0.0448966937730157
"1189",0.196590914940522
"1190",0.309075950146289
"1191",0.692098148360905
"1192",0.938441395685159
"1193",0.169254793550131
"1194",0.427176815353523
"1195",0.86909763356928
"1196",0.0437726629478709
"1197",0.366289260720269
"1198",0.382102269133315
"1199",0.79034251810611
"1200",0.918170977916447
"1201",0.839557785920331
"1202",0.983451825742029
"1203",0.357609648541048
"1204",0.908799036547778
"1205",0.949327971734382
"1206",0.951005556726596
"1207",0.122925153039906
"1208",0.688466822767594
"1209",0.770206301939252
"1210",0.0454377084252356
"1211",0.786263401423704
"1212",0.415701786752755
"1213",0.0461597868676759
"1214",0.541132140072743
"1215",0.311273889135056
"1216",0.18718935405134
"1217",0.409819535193379
"1218",0.968512185413269
"1219",0.744175432704759
"1220",0.394734021514244
"1221",0.332944140325496
"1222",0.41944117255028
"1223",0.981791821398811
"1224",0.675374056267409
"1225",0.693728941846913
"1226",0.48793726664441
"1227",0.90045106943315
"1228",0.494288183318007
"1229",0.560927841572172
"1230",0.952654500553426
"1231",0.354314241183831
"1232",0.868622788856158
"1233",0.417274449527905
"1234",0.74430137142239
"1235",0.0618271839096302
"1236",0.766703347582134
"1237",0.466815398392083
"1238",0.955958862567356
"1239",0.814463102519127
"1240",0.0783946251275085
"1241",0.674278163061994
"1242",0.861475240442103
"1243",0.609933707332039
"1244",0.559912412685516
"1245",0.233745060547342
"1246",0.584161713460907
"1247",0.605142638919118
"1248",0.749969717396767
"1249",0.915299973808497
"1250",0.0975528294029767
"1251",0.709729076774257
"1252",0.00359292367177055
"1253",0.290785192409849
"1254",0.773731043244664
"1255",0.805849946322901
"1256",1
"1257",0.863005336858472
"1258",0.0992429082004196
"1259",0.480330068170676
"1260",1
"1261",0.585416202604372
"1262",0.365314978390773
