"","logFC","logCPM","PValue"
"63",0.2743190652248,4.2366876249438,0.20754299734486
"64",-0.542029084037379,3.82811266068882,0.245917946828561
"65",0.042097383909926,4.81917209020409,0.822133631338507
"66",0.104427867919437,4.16093385283772,0.688192491899149
"67",0.13530249334287,4.6313832438492,0.550753736713522
"68",0.0874090877862249,4.55611590867325,0.707662863339245
"69",0.366464133947485,3.19137710819726,0.213600716805246
"70",-0.223554425032398,4.53598394457769,0.33242650155662
"71",-0.282392241575425,4.87769052105324,0.209385749692676
"72",0.443146677373102,7.2595414600346,0.01101898910947
"73",-0.339954499400826,5.3814712685035,0.123734113792208
"74",0.456281721428223,3.14018488492158,0.082341815417213
"75",-0.310775707243996,3.87486110089638,0.231415749508026
"76",0.030454318025505,5.0192481520043,0.886012213171425
"77",-0.00444106408623376,3.96674690562047,1
"78",0.0803053335974581,6.29312430356802,0.719606140764206
"79",0.144567783113912,3.56892337557235,0.680342326177129
"80",0.146696509508383,3.13138071680471,0.610164009043804
"81",-0.339187950289864,5.1725099495449,0.119511679997804
"82",-0.168736580123729,3.64707466836542,0.505354150335072
"83",-0.183971275329095,5.09437948786306,0.364403382841193
"84",0.383358504114313,3.69360355062894,0.127919920927281
"85",-0.105674522615515,3.11312353967878,0.786662087133479
"86",0.4739452949796,3.27333368034999,0.12031241130078
"87",0.29962036930128,3.48159436213014,0.248848487057647
"88",-0.344886598750561,7.67246903099537,0.126463491613997
"89",0.295093827756409,3.03867996915947,0.36897489606129
"90",0.0360299572585372,3.95130240523785,0.934261620405949
"91",0.352295150927441,3.2508291791468,0.26109696917485
"92",0.100241414472922,4.10264185146957,0.792410011681648
"93",-0.153624025138972,5.67370047392625,0.424113868302363
"94",-0.967473227741862,3.30933710977784,0.0153925205538711
"95",-0.517108709550449,6.60524576452532,0.0519246729101051
"96",0.799685583250929,3.19832025196863,0.00119917776869562
"97",-0.261392529331145,3.89376047280027,0.500069402191179
"98",-2.03647990710399,3.08397985250526,0.00168449001786151
"99",-1.02072431940545,4.79373749821593,0.107292081402215
"100",0.0783415287046257,3.52604204287908,0.819955414253323
"101",0.169796180631952,3.22167446311242,0.656358525876381
"102",0.355912132058161,4.32990284560128,0.147783995571284
"103",-0.128381289457975,9.20354957930847,0.50761276448924
"104",-0.151879674307849,4.22090508500977,0.56850469419146
"105",-0.143324700523775,3.59623345224149,0.554219283881493
"106",-0.0273415469062775,4.2895305444584,0.907508518605254
"107",-0.283738574909948,8.71172248317774,0.146781602813192
"108",1.66003825040414,3.59424275945984,0.000149400797427665
"109",0.49450843514376,4.36126387115862,0.0961560585754118
"110",-0.445587367175198,3.32966654613349,0.191769452039304
"111",0.0865622173563923,3.36236179027601,0.812909944282263
"112",-0.241483852493115,4.14667359990405,0.347011072510549
"113",-0.0958739712308035,5.51932006508628,0.629071870897798
"114",-0.0225667203606397,5.50794634703043,0.921719456319545
"115",-0.198872657303618,3.564913073773,0.429461148484782
"116",0.0689354842367891,3.82092236567484,0.778232473498181
"117",0.205891202144841,3.19868466878077,0.414847512154581
"118",-0.00594920605822517,4.45628878370591,0.996191760728289
"119",8.26844579235029,5.64155611725398,0.0412671052351629
"120",0.0558191091444393,3.30142645718849,0.875843329059715
"121",0.188173355321931,3.50546901965942,0.456982367441813
"122",-0.334503098202518,3.70442786926087,0.25670825436853
"123",0.283234490103917,3.51356015059813,0.401167001642096
"124",-0.487389686991125,4.94946254533275,0.0592499276011852
"125",-0.167155621611829,5.41990901437814,0.364486813714772
"126",0.325233588428085,3.34129541128093,0.230392397315275
"127",-0.0510652716894475,3.92383504549022,0.833770938388885
"128",-0.297279082139435,3.70992417304519,0.413628942950451
"129",0.0341421721627607,3.9721314792507,0.935664436208907
"130",-0.463236318538905,6.94140379503995,0.0366857550964263
"131",0.0535409774975988,4.37258044067524,0.843377203620105
"132",0.128562868778646,6.9496446468043,0.567971440653659
"133",0.0379410508947689,4.00527715738069,0.89861553352924
"134",-0.621239324259189,3.1804121800748,0.0342217714736067
"135",-0.159772462195309,5.31030109750001,0.427480220896969
"136",0.221529055872367,3.59476943594564,0.326157362254291
"137",-0.368305995988243,5.14180099827606,0.113650826939008
"138",0.00954319610169076,4.1163435962886,1
"139",-0.0731925007572492,4.79863381138398,0.767029165685134
"140",-0.265559124541484,6.69585747413965,0.223071051475957
"141",-0.043598814078406,4.6301696132921,0.859714796738641
"142",0.204347748764936,3.19196580687228,0.495307665119
"143",-0.0383248020433108,3.76980806646183,0.929117636643669
"144",0.0271030327961395,4.28263070219167,0.899657504344363
"145",1.21132835517931,3.2038077530781,0.00674812232910669
"146",0.0150013392553036,4.4297891918356,0.976494157517615
"147",-0.220544140399064,5.41334503626055,0.261960773285024
"148",0.15712051044432,4.11685650038634,0.421661464624718
"149",-0.661411124637766,6.51584321844109,0.0939155921188582
"150",-0.0140442851210038,4.59727844498632,0.964666796626407
"151",0.406068016527021,3.65286398352106,0.104818638166529
"152",0.0292719402141372,5.93924826098215,0.903493198574046
"153",0.179637697079022,4.05462138127429,0.486847739219832
"154",-0.235489565027733,5.71681579269764,0.229429240918492
"155",-0.147954334592614,3.25824492836645,0.607401637813791
"156",-0.499067616835998,3.68932132410471,0.0633047956527089
"157",0.230230879762873,4.85335667951137,0.236763244034723
"158",-0.122320486586911,5.37473749164802,0.55842518543128
"159",0.251702935067136,4.08508198795841,0.239030550148476
"160",-0.260313679669673,4.30036476217157,0.236665866677677
"161",-0.411916587173498,3.32120337128798,0.119934564336837
"162",0.0239038245107656,3.94428164359116,0.932713829570298
"163",-0.455029682961587,5.40194030248491,0.0798148004474577
"164",-0.649752948366595,3.22214328572533,0.0482525587388278
"165",-0.130895924263438,3.98092248330158,0.730845469040194
"166",-0.0794782660109675,5.15897674447763,0.75859846745529
"167",-0.0506327336881035,6.18489761854188,0.776753837058957
"168",5.53343261887033,3.37970341047676,0.0654299386303661
"169",0.108407717176008,6.62771877200144,0.51792498665767
"170",-0.412901188439485,5.95626101621839,0.0584654445879276
"171",-0.27312475339653,3.56887875809403,0.342130362314376
"172",0.912406636433801,3.3287176416454,0.00401118476869473
"173",0.0855462705031409,4.1673933082278,0.692333614711262
"174",0.0549612183130472,4.97632405463854,0.770567398147429
"175",-0.102623478230502,3.84233084133664,0.630761050710504
"176",-0.50590678723913,4.52960766194133,0.0555716961810854
"177",1.22765017240554,7.47461905248496,0.0736056554748608
"178",0.180292876340735,4.47795773449949,0.482244910834648
"179",-0.21129052873086,3.64318172641822,0.401028725674249
"180",-0.286928366537584,3.70459372221411,0.385849557454033
"181",0.170148270378434,3.47320257525361,0.514906580069329
"182",0.0288447956548966,7.94976248710803,0.882136930670239
"183",-0.287518428380425,4.08844332279047,0.282092669183752
"184",-0.221039783275246,5.2216311694818,0.312672131205823
"185",-0.0471730860254752,4.49551175951731,0.842643524810296
"186",0.100723826171248,4.03624135524431,0.688911561129071
"187",-0.47441841565548,3.73735394602616,0.114108580158347
"188",0.0865595395527478,3.69859471472359,0.750218054543497
"189",0.28216520311949,4.48411756408592,0.289913285789856
"190",-0.0738405818496137,3.7440943208578,0.769949454705031
"191",-0.403407141708691,11.631204654373,0.2970979602908
"192",0.0802317033140772,4.57379193459694,0.762574284767536
"193",-0.186413724875797,6.03494643655354,0.413241532811116
"194",-0.195347413086358,4.23000830532175,0.574947922680898
"195",0.160789307766342,3.69545996182581,0.482245668181732
"196",0.366578354831966,3.40059791604435,0.187715345787439
"197",-0.126812240581317,6.35373581410914,0.510030168026011
"198",-0.122315903734929,4.60919434651264,0.630152675971598
"199",0.107639098846375,5.61956823030931,0.681060165618385
"200",-0.086667451857945,4.88986889558402,0.702531903664498
"201",-0.488055475991929,5.9356759120852,0.213345908241751
"202",0.41061016689375,4.55673325272355,0.0540250191343283
"203",0.672888589723779,4.29211102527687,0.0332648320308528
"204",1.00861118625103,3.60959492338295,0.0296829424017415
"205",-0.692781340583639,5.68149714583823,0.0267425730750443
"206",0.133166670042298,3.46145643195179,0.608775041156773
"207",0.438322357065104,4.08226210176859,0.074595653514897
"208",0.156025026449838,4.87399130222947,0.573813693629455
"209",-0.00799418861093151,4.78892939602879,0.972267693094594
"210",0.0122004344012966,4.26862045695417,1
"211",-0.098559293260794,4.13400349351462,0.647576631008509
"212",0.16708131463629,4.70816560591317,0.463256694932521
"213",-0.212848173541252,6.89751962856194,0.338801747499242
"214",-0.191267730095972,4.15497608832551,0.415152959755713
"215",-2.84084317654613,7.11960614692195,7.87883912084544e-08
"216",0.0716087037851734,3.39688103313834,0.767343611517463
"217",-0.291747155063515,3.84098936585047,0.197220946311032
"218",-0.423299445959473,4.21590043884806,0.0730401791494644
"219",-0.095174371588411,3.62132493561135,0.690373349506945
"220",-0.261754113572837,5.82747334432716,0.223316230648172
"221",-0.338902749501162,4.27946949781773,0.202930423617031
"222",0.189942989266076,3.41064527214584,0.44651651966634
"223",0.0959304580767601,4.63675859682714,0.656717026830335
"224",-0.214741350064033,4.79513269526015,0.415001666497728
"225",0.0516466169936739,3.72065361637146,0.850828843678524
"226",-0.310441665269966,3.04239539210332,0.350366827243647
"227",-1.34879293033975,3.77830816069056,0.00173495645066394
"228",0.167748541969023,4.31063526835326,0.450152294916159
"229",-0.41082201432783,3.80885214212124,0.103592914748143
"230",-0.0870284338519542,3.35813899344923,0.864604892796373
"231",0.00874708862946915,4.09638325875724,0.987962105405599
"232",0.17952931441455,6.82044287481535,0.334564653607485
"233",-0.0343242351831043,4.68091238048731,0.878653120995934
"234",0.904497239927909,3.85622355954002,0.00173429362544815
"235",0.18719494518105,6.83795114535738,0.439160764897813
"236",-0.207006741366563,3.42360249470619,0.460489729904689
"237",1.80409091206009,4.33723614870371,0.521147663935749
"238",-0.272923585502905,3.85449516524363,0.239304848982645
"239",-0.120591547902221,6.44951755067552,0.490978178226491
"240",-0.386749169897707,3.17288069801592,0.255476102499677
"241",-1.49054816820671,6.74739061844417,0.571644538603873
"242",-0.360554945766947,4.3174076363019,0.19383101545916
"243",-0.417750424283166,6.14504643851013,0.0484416994253211
"244",-0.487016912633135,3.2175377341335,0.192479948440636
"245",-0.0416515551389147,3.56483275363134,0.891214097369981
"246",-0.0435379656395964,7.11103188813976,0.818766774961136
"247",0.191072782615939,3.6593188241375,0.450940740440309
"248",0.629078755996719,4.33992484632765,0.0141517696752886
"249",0.323853297310621,4.19221893457071,0.220018048740473
"250",0.388067458903841,3.81010344651827,0.108978050218015
"251",0.757260223489745,3.25183129703731,0.00352503325439639
"252",0.620994304454388,6.51718352838496,0.0356592265636744
"253",-0.258363529533036,3.74889859357532,0.279713255312213
"254",-0.136902991482484,6.30430527818031,0.477491272260821
"255",-0.747557739015595,4.54998260641913,0.0111923687329869
"256",-0.231424916178833,3.97352996554533,0.313783249791781
"257",-0.153618308831674,4.0911106534927,0.484170387639946
"258",-0.367498912993362,6.36930856695055,0.240179704560587
"259",-0.683886029928461,7.37782585428233,0.0633763252262406
"260",-0.253049773477052,4.92885574819578,0.208224200343487
"261",0.81762826486634,5.99480894564271,0.000898970996947639
"262",-0.202125438869039,4.65809806836777,0.361742346730965
"263",-0.0957234127099906,4.03870856875314,0.696532736085057
"264",-0.0411070512045204,3.32762758790505,0.912773971453951
"265",-0.167552619265419,3.61399045721324,0.619367249085191
"266",0.872868066949925,4.46963992318154,0.0052197401648792
"267",-0.112644279648616,5.39164111022855,0.563046411332935
"268",0.350253722399696,3.14346108380966,0.196978136523404
"269",0.135162008906026,3.5915564743424,0.641727368591338
"270",0.0889620796218489,3.47210959204619,0.756559919432172
"271",0.115559216877389,8.16107735377326,0.61252947689391
"272",0.0131256441033654,3.91237930785133,0.979375321940549
"273",-0.369264439448763,5.95030243981382,0.142129178372195
"274",-1.28365791118378,4.44260274671453,8.34065361063594e-05
"275",-0.138550225136761,5.89728360672243,0.51625646491781
"276",-0.07542009295441,4.09814120323239,0.750181671901352
"277",-0.184085512966789,3.07320925660122,0.583908504140152
"278",-0.172808663303929,3.4537383972904,0.470346876058824
"279",-0.463161266961308,7.89064962488491,0.0896262728944079
"280",-0.0882468897140468,3.76786947216548,0.715347848378673
"281",-0.0338817286959582,3.81692921823536,0.920205672160133
"282",0.136715400797801,4.58188196668125,0.531566278176436
"283",0.312196092185311,4.57225041571089,0.12773310947571
"284",-0.67400512488047,3.74644276822151,0.0418803674517375
"285",0.257260206793803,3.98412941465016,0.426502556449428
"286",-1.38281900045094,3.70867067647978,0.0220574507887925
"287",0.299765868977037,3.8950097396756,0.211032978826529
"288",-1.61285104738742,4.06895849576358,0.332376992276118
"289",-0.00196031985360951,3.97025271166678,1
"290",0.02943616465891,4.52803310483285,0.909001416602895
"291",0.503075073045533,4.9037302780212,0.133524299703229
"292",0.0525580862639878,4.92526521869009,0.81996833301804
"293",-0.0749884062453332,3.19277546019847,0.839524331424833
"294",-0.109084128776376,3.94655910080285,0.660563637059769
"295",-0.12915640719069,3.60736652108108,0.566454979431991
"296",-0.165084672219293,6.64510725178092,0.440438986303664
"297",-0.139910419573348,7.42116883447197,0.499610189274721
"298",-0.840217002852322,3.63234240994408,0.0188235253266915
"299",0.310443961091411,5.45278136930217,0.100590262032497
"300",0.098416288263004,5.30129635485018,0.613453682258361
"301",0.770271978155059,4.04257454587046,0.00329327659717756
"302",-0.313334099637283,3.81945559216827,0.191327331247218
"303",1.32563323798892,3.10127748345222,0.00185620644040592
"304",0.228810375416185,4.22495265193692,0.315321736886949
"305",-0.0206461916821827,3.13243863810527,0.997230778490734
"306",0.295535198546829,3.15286707699562,0.300064293728107
"307",-0.947185567965771,5.11792630483636,0.0209812762739039
"308",-0.301180366581109,5.51873473086185,0.161316841548571
"309",0.0213102001807941,3.40581591092388,1
"310",-0.0289935315394557,4.36660923152232,0.894648035548789
"311",0.107317291127085,3.11648454146164,0.77501245868004
"312",0.258071180387206,6.08971899964286,0.224745102608117
"313",0.00393135931638133,4.01646390479022,1
"314",0.707920385290958,3.27249038572043,0.00523858399018703
"315",-0.515913211075718,3.97857688786231,0.0730135130569331
"316",0.084884905755599,4.10501141313051,0.732710671068574
"317",-0.51079840158476,3.25725802398101,0.0706364387497461
"318",0.370745599825294,4.078469045132,0.0530814236869755
"319",-8.41255104005594,5.39543675878256,0.0170622532688165
"320",-0.759192449814473,4.41047908687792,0.0204366878955823
"321",-0.104936944671686,8.46377914756456,0.573995607792438
"322",-0.0540838449105472,4.86797260608423,0.798094236387792
"323",0.223242880991629,3.48670637254861,0.326336707944611
"324",0.111380756928538,3.81916549829339,0.645183118486269
"325",-0.276304891771727,4.12001581360184,0.224582632231562
"326",-0.244121212737045,3.89996756545865,0.33585031402942
"327",0.157202919492229,3.53322368636771,0.587197652469356
"328",0.294533033270962,4.06651447048029,0.166000670629391
"329",-0.197537507409905,4.50680004640459,0.419273907475614
"330",0.271566668861105,8.3588641518446,0.247693934932678
"331",-0.296064402097191,3.4713239342205,0.303406737488818
"332",-0.339333079083298,3.50415580731919,0.182687894794526
"333",0.743678254330417,4.71759800670039,0.00159945293411845
"334",-0.194207284603061,7.45958588143075,0.358564686319429
"335",-0.0300785202543858,5.63949491981621,0.910189588035276
"336",-0.128612680719944,3.61291644972225,0.598500316692917
"337",-0.130737835928677,3.4698455162388,0.610923066192927
"338",0.136443547898559,3.32216966044125,0.600837647354975
"339",-0.417241300458956,6.39104391089196,0.0722859917925155
"340",0.307432074899184,4.30495283067091,0.122838243444644
"341",-0.766198654596623,8.07295073678535,0.0271505347455593
"342",-0.733432728369893,3.43300908008963,0.0328673533369309
"343",-0.080994445957627,3.31373831279553,0.815524558702469
"344",-0.0377741812330052,3.80975179997334,0.901878722294305
"345",-0.162243314030781,6.18500178384379,0.453342841197278
"346",-0.647047354525238,3.54975844573576,0.233479111194698
"347",0.162834814958215,4.49081435059067,0.484446504896651
"348",0.0298302686308863,4.35229544267548,0.967333165434713
"349",-0.382731852252876,4.964453422989,0.0893414064915832
"350",0.211552812770829,4.92039336192273,0.325114459695895
"351",0.194516730258702,3.54511212672168,0.440198469043403
"352",-0.185520150145181,3.97234374264742,0.480894091059647
"353",-0.209936010970617,5.67041910438095,0.324965203498233
"354",0.115912364096467,3.43844056484468,0.80887633512505
"355",0.216947686721766,3.31119276431579,0.472912770778879
"356",-0.248721425737293,3.73467669437605,0.359633034623993
"357",-0.302918469633828,6.74125652268357,0.12300337670481
"358",-0.232324886238255,5.28071905516479,0.22350297940999
"359",0.109076009244524,3.35208145183072,0.798520651889749
"360",0.285554396619838,7.26792231586514,0.115750357855849
"361",-0.0343709304127369,11.0319338654507,0.819172163693832
"362",-0.194740175801485,3.784934383078,0.373838955764572
"363",0.211288090952837,3.46142324772524,0.470875551504634
"364",0.332804763023332,3.73894468053936,0.0968220324921891
"365",0.225931872329405,4.67309331701196,0.309815582599494
"366",0.22247258972461,4.30266078507258,0.387113450501741
"367",0.50285069582909,3.21026384987282,0.0869029511321413
"368",-0.034938238295732,3.14218179148593,0.97676527194144
"369",0.236299147188024,3.48213360464845,0.372103857491753
"370",0.76455181480796,4.36881497068303,0.00392288873802421
"371",-0.138372535900564,4.50248394767696,0.520851226470148
"372",-0.0570746472647548,7.11849351403603,0.757679333910398
"373",1.01249982862416,8.15174100602573,0.700667568935507
"374",-0.626719663577832,3.63319406486015,0.10628915627787
"375",0.0347968918163464,5.06098005001878,0.864215543818282
"376",1.17233763754429,3.73904953546065,0.00284885130620808
"377",0.32004397635756,3.74066302804499,0.165271001183266
"378",-0.016532380968343,3.09413377928516,1
"379",-0.00717866907267184,4.0022362891209,1
"380",0.240832296586147,4.53152983821455,0.192615203295128
"381",0.121000583338896,4.64800863173441,0.570106618066692
"382",0.748340684122677,3.66718936393242,0.0093262985542012
"383",-0.0269997820784831,4.52725918675265,0.919569060044668
"384",-0.771637564434804,6.64135242328071,0.051568404683341
"385",-0.752168613081586,8.77398953501589,0.00708435137485684
"386",-0.249813768784246,4.2552058202721,0.242255930188539
"387",0.0714508967862991,4.51084347713882,0.784350345826562
"388",0.383591454463767,7.19930239423305,0.0879151173893846
"389",-0.0318625788145512,3.2351264817388,0.954364951995098
"390",0.0412635780800948,3.87887068809462,0.91634562526618
"391",-0.821735865267286,5.12602576684848,0.0198853709179198
"392",0.218604842704431,4.28852001956015,0.332867373414834
"393",-0.295877111119439,5.26970791073401,0.156660904594285
"394",-0.715226198752295,11.1312306238304,0.133010242952383
"395",-0.547785677796278,3.8145326413471,0.191289996009547
"396",-0.496239131535164,4.27244699302666,0.0574862287807959
"397",0.265046070437631,3.92457442112405,0.258463252231523
"398",-0.034445452005617,7.46546542165108,0.877211133994446
"399",0.0761807068935421,3.91224546005347,0.773919760218818
"400",-0.157406825856062,3.3998873303536,0.613333090458683
"401",-0.176572603770998,4.67171054054578,0.450666933261693
"402",-0.085121113868397,4.02617867345551,0.706578120298855
"403",0.0915773888385146,5.74355202208515,0.641801815178945
"404",0.0320746608481554,4.23310205849862,0.926509707124286
"405",-0.222497450001995,3.28109125826622,0.450922370874868
"406",0.173941674303318,3.95275519522095,0.510675418139055
"407",0.00357242884181445,5.32825173425035,1
"408",0.106699302340004,3.38685406028807,0.682929861367976
"409",0.136011847296693,4.6080359928494,0.583480877920401
"410",0.207546382461698,3.43941832388527,0.325738496859779
"411",0.475313699077427,3.46582299189877,0.0521989574625788
"412",-0.244367518527642,3.52598843481347,0.332226985259237
"413",-0.360293310922097,3.54801828399688,0.226608748956396
"414",0.0237502314831243,3.08097195906829,0.979707135354891
"415",0.0498731936944751,6.58681849089112,0.790882806196229
"416",0.309965346317721,10.3002829430665,0.568486806135622
"417",-0.0613221868909807,3.58096730882305,0.825959390864763
"418",-0.871836175793766,3.40839317848437,0.0994388124543343
"419",-0.265578582030954,4.13707555932589,0.227079767560195
"420",-0.209369643137891,3.98548005766597,0.362976541253319
"421",0.211037491075696,8.53800393907692,0.319936741531401
"422",-8.25457750993413,5.1367108542728,0.0128953490727402
"423",-0.243229080377216,4.03286689725094,0.259710619933946
"424",0.484599719207209,4.24519070997934,0.0263032235061277
"425",-0.37927765839248,3.80093841272079,0.125496655529535
"426",-0.0890095827710889,4.39929662837679,0.719579970290738
"427",-1.16827709845563,10.5589200690176,0.0248179207018935
"428",-0.287975218774822,5.77076855725609,0.192039947675639
"429",0.914122708061447,3.75297923530235,0.0102853827813921
"430",0.132898882953473,3.17232573586749,0.62794113318128
"431",0.0430107252911711,3.79125678267006,0.896399477440574
"432",0.768941589005957,9.81101020410208,0.509642707761442
"433",0.305649556618705,4.30915286926249,0.127648242434278
"434",0.286752259044042,3.157839384953,0.440182796483702
"435",-0.178354234985275,7.04778859769598,0.3572830048185
"436",0.0296761108665993,3.17528427236692,1
"437",-0.128477023691646,4.81452726474432,0.547160269815749
"438",0.926908879214679,4.01089804609851,0.000164260365634541
"439",0.0865241132247325,3.23008844591305,0.736201892467799
"440",-0.0795838777585427,5.25116769317882,0.730699145408058
"441",0.145280769802824,4.3642872789702,0.494313880534009
"442",-0.19040180419257,3.50225925506396,0.472874296411745
"443",-1.09790330057505,8.31908677856065,0.0021579120180874
"444",1.21166084967297,3.35099880679035,0.00418260089847555
"445",-0.0505479503459169,4.63061934362039,0.89622717512996
"446",0.331039164929015,4.91780292958684,0.0898359856599216
"447",0.137336754012345,4.07518616162965,0.57394810663035
"448",-0.0195590260423553,3.21644878768711,0.988153777924817
"449",-0.365394133018072,4.0857188923319,0.164041309955571
"450",-0.26722332040858,3.68463600864027,0.394556579398383
"451",-0.194698276285416,10.6324895646633,0.549685258730409
"452",-0.229155985476486,6.16965804569335,0.253657565973754
"453",0.33080408304098,4.37216060313659,0.118993133088519
"454",-0.584818829053588,3.20427604648497,0.111532554488035
"455",-0.288919932792468,4.58172904795905,0.228952550729102
"456",0.0562461135621249,7.69774863907615,0.807353518307459
"457",-0.186794329147595,5.32888792041185,0.500755249731672
"458",-0.234883210295715,6.63153936123708,0.285548250264321
"459",-0.158552149494511,4.72952033585802,0.424883762818312
"460",0.114380644975011,5.2627280005371,0.517486466395674
"461",0.641040822102968,3.5443060964589,0.0124368643069034
"462",-0.0840326906065141,4.92094775502567,0.704081420460833
"463",0.275646239659762,5.00106192888035,0.187609184374453
"464",0.455676222296861,3.40890201096831,0.0831470952199355
"465",-1.0090922732785,3.55107052409684,0.025354104051533
"466",-0.867487279334328,4.19745190193384,0.00662157419353963
"467",-0.0957220544394316,5.36283984272876,0.629723692433826
"468",-0.579101509491767,4.16333201283375,0.0226467740583551
"469",0.0719047109267898,5.15907512468349,0.748486767185395
"470",0.035130935667533,5.30758039833045,0.873672618688657
"471",0.452107964949992,3.20411836964244,0.121978097957095
"472",-0.0387938655783272,3.74778405222137,0.915654033817422
"473",-0.267732731871285,4.72942212073619,0.221131069351594
"474",-0.224044204645655,4.54472117928638,0.277928805061396
"475",0.311434855006777,4.92520244315911,0.131776263371995
"476",-0.300199322793834,3.61500928165663,0.266093541976365
"477",-0.557320624591742,4.95601007754928,0.0706073670780945
"478",-0.0433220970990076,4.4052766649857,0.892798664440089
"479",0.0817835806107254,3.23367116813957,0.833415838946219
"480",-0.0406193591988818,3.42377886979063,0.929080424948466
"481",-0.111541381755528,4.23001268090483,0.600089307434815
"482",0.453341701868109,3.44314359731754,0.0649665611882147
"483",-0.156121164969301,4.89882197218617,0.551428495080333
"484",-0.107810197530197,3.25093499931067,0.695907935932162
"485",-0.452070864976946,3.12985407818886,0.114700668475977
"486",-0.38582401803427,3.92672410555445,0.170839360357524
"487",-0.0281672368914343,6.42443982801392,0.890139907192409
"488",0.136059505234525,4.12656881957899,0.550162852472892
"489",0.00292581219782641,7.82189878829894,0.996780313811909
"490",0.017186183778191,3.12578899131298,1
"491",-0.00240227405411682,3.24857017010443,0.984603302123076
"492",-0.0395074184737314,3.10178022759285,0.981118088178479
"493",0.312742463520127,12.4073276691314,0.168660014695997
"494",1.40828646245808,3.27753849201324,0.00033766330549721
"495",0.108120058854448,3.11348155245734,0.778214968218035
"496",-0.603345901956932,6.40683647807134,0.260233552309127
"497",-0.791429097473874,3.41672349920791,0.00787698494952433
"498",0.746250648758816,3.74724669829001,0.0250218295517771
"499",-2.20563706766542,8.81352785327886,0.000293753837791144
"500",0.144925842598947,5.60882096526105,0.639825060020475
"501",1.22977217912709,6.92205382390349,0.70667578390544
"502",-0.454937440054346,4.40079479480745,0.0905451714553377
"503",0.114945180519508,5.37750980203834,0.558341956550277
