PGP1,GM23716,GM23720,GM25256,BXS0110,BXS0111,BYS0112,BXS0114,BXS0115,BXS0116,BXS0117,902,14758x3,14799x1,14824x13,14763x7,14739x3,14765x2,14710x6,14781x16,14746x8
15.323277,13.90418567,11.95914,8.689778333,10.76172533,7.027909,11.73679267,10.644462,7.714019333,7.564826,15.262991,10.105891,9.567631333,12.25547,12.25903867,10.52268133,12.1118145,10.36364,4.87841,12.098954,10.424117
21.75506267,19.198046,16.60092067,17.81241767,12.9651,12.28040167,17.12595733,19.454879,14.40141967,14.399924,23.30830767,25.629487,18.12605033,17.378469,17.80649633,11.20531367,11.665414,13.76899933,27.224222,27.10483667,12.47628667
5.274739333,4.777480667,3.592287333,3.341799667,3.231243667,2.607727,3.977281,4.660617,3.499858,2.658377,6.012081667,4.336223667,3.286201333,3.037037,3.633387333,3.478881,3.68757,3.866763,3.773159,4.877016333,3.1938465
8.792448667,16.02295367,36.980749,21.50551767,38.96379867,38.30089,33.80642633,26.67091767,25.79306333,15.634143,10.41505,13.262266,18.49430067,33.11816067,19.399571,32.171927,37.9142555,32.42166333,4.449634,9.693571,10.0350745
16.390411,15.18962267,12.305616,11.626591,12.228538,8.41999,14.175506,15.43974267,12.33837633,10.25392433,17.340084,11.431243,14.58599267,11.96082933,16.09844033,11.53080133,11.4147295,9.819323667,11.083091,15.47808767,9.5635085
26.69315567,22.68914067,22.10823533,27.69300933,33.73599633,27.778809,28.97651033,27.207494,27.81013167,37.240589,25.27011867,19.64459267,33.522392,32.07959933,25.614234,31.156312,35.6036645,35.574151,15.713894,19.81083433,33.5214415
9.937874,7.692177667,10.661182,6.500492667,9.376941333,7.177866667,10.572285,10.46141933,7.368169,7.193044,13.64728833,10.528718,8.090482667,10.41978067,10.900476,13.94163367,12.293279,13.28401133,3.739738,9.117794333,8.146870165
5.256327667,4.705299333,5.558365667,4.293072667,3.947939333,3.613544,5.110838333,4.813838333,3.534932667,3.644491,4.781913667,4.821123667,4.091659667,4.402965,5.627869667,5.506077667,3.4313045,4.603965,3.769386,6.734655667,4.088294167
6.247680333,6.215403667,5.788712667,4.337719,4.366702667,2.437542,5.145521,5.094282,3.188044333,4.055707,7.078121667,5.306849667,3.616516667,3.383515333,4.472963,3.938576667,4.8107995,3.241302667,2.363489,5.118541667,4.341155667
59.51631967,54.61530967,55.01406733,67.99006733,85.25871033,69.73363433,81.128565,79.71451033,70.074249,93.997047,72.894485,66.46240533,84.38840533,85.560691,92.150169,97.98917,93.828146,95.50133667,61.013321,74.187786,89.621878
47.74744967,37.00773533,46.31412667,49.491183,71.561704,64.52355567,77.514183,71.73456467,86.896189,84.62836567,41.18501867,33.716337,84.366935,54.50108333,62.24328767,55.343458,72.6139085,70.61584733,36.922972,44.600322,86.90135984
15.509828,18.29384133,18.206998,16.347779,22.822422,18.70215067,20.98293867,17.33285233,18.74110333,23.32437867,18.61119967,17.31707333,17.84235933,20.18004867,19.85089967,22.65296567,22.190428,23.7562,13.914744,14.19598133,19.28035317
5.264094667,6.105589333,4.827898333,5.609988,7.614017,5.913300667,6.478470667,6.610266667,6.650771333,6.653807333,5.769042667,5.892812,4.542339333,6.761292333,5.470873667,4.713472,7.5492915,7.935918,5.045489,5.107973333,5.9895475
12.678182,8.088357,12.33432267,10.053505,14.295241,11.46543833,13.90250033,11.08138533,14.36588933,11.57946533,10.95442267,9.785525333,15.776849,22.71864567,18.29762367,18.69551667,20.1751285,18.34470967,6.584338,7.843349333,14.11589717
5.114292,6.268976,6.270377,4.021311667,7.558889,6.487774,8.54942,5.510553,4.445344667,7.540342,6.634976333,6.834307333,8.110697,11.593716,9.790844,11.04606567,13.6915665,11.38821633,3.641295,6.513877,7.079206167
5.131222667,4.924976,5.974780333,4.454058,4.222471,4.970965667,5.203232,4.988608333,3.939610667,2.158851,2.840035667,3.370263667,4.06249,9.014689333,3.816379667,4.394964667,5.3438025,6.579617,0.921991,1.256619,3.050524334
11.22649067,10.46739067,11.132702,9.567745,7.788597333,8.350178,10.35667667,8.555308,7.624140333,6.603066667,8.642907333,9.785185667,7.757470667,10.502345,9.321718333,8.250826333,8.5379845,10.119431,4.137229,9.654607667,8.005651665
8.026822,8.069705,17.517276,11.09268533,16.79600867,13.979782,18.86701367,14.23651333,8.633542667,5.840256667,12.03280033,15.37712633,21.08803467,50.06910233,15.36520467,31.642403,23.2126,26.727918,1.07675,3.260911,8.430882665
16.36564033,14.15553667,15.07174267,17.36354367,26.77867733,26.278215,21.22650867,19.90598167,25.51117267,20.572219,13.89989233,15.70679333,16.97968233,17.03438967,15.05391767,14.601621,17.2687345,19.24773867,9.053189,13.30919533,18.2182445
7.530976667,8.150280333,5.478745333,4.978981,4.178553667,4.093097,4.946047,5.659798667,3.716575,4.086955,6.539212333,4.762387,4.860509,4.313694,4.899291,4.429777333,3.9152215,4.528902,3.019184,6.437341667,3.912962
7.410835,6.504248333,5.356593667,5.476446,6.165041333,4.391802667,5.927117667,4.558567,5.527604,5.763593,5.734053667,7.222291,7.664012667,6.393957333,9.064233667,6.628723667,5.927019,6.698237333,4.341249,4.901532,6.5002275
31.46199233,22.926647,50.133578,53.80658233,121.7129647,76.84386367,86.72214067,77.18264433,56.56941733,49.68656433,36.845006,43.96545467,73.74339133,104.0244333,89.42909333,134.009642,171.472171,122.0591473,12.582419,19.495937,39.96879034
4.407196333,5.633807,6.662574667,4.346470333,5.602758,5.181229,5.570253667,4.684871333,4.468262,4.229241333,4.778830333,5.101033667,5.201536667,6.721571667,4.409192667,4.86684,5.6170085,6.918474333,3.207278,4.017288667,4.231037167
5.612804333,6.207373667,3.714540667,3.723063333,5.015664333,5.207079,5.969008,4.007203667,4.406157,6.188087,3.973446,6.804842667,6.588193,6.185640333,4.715762,5.494053,6.7574765,5.596824,5.373299,5.91662,6.028373666
1.512703667,2.078179,2.805967333,1.652218,2.155012667,1.857823,2.041359,3.053258667,4.545764667,3.935016667,2.467426333,2.126216,2.912215,2.005839667,1.219662667,1.386101333,2.618042,2.070596333,1.008775,0.986125333,1.788828
23.08247167,17.768549,16.94843967,17.21169233,18.50691933,18.50473333,18.57769867,17.15040733,12.91216433,11.465642,16.504907,16.30706167,23.434056,19.72464767,17.15912667,17.05885167,21.8600615,21.72090667,7.133386,16.47863633,17.63493534
22.90587733,26.97047167,18.44930267,22.81237067,22.18526867,20.557173,21.93015267,18.23335833,19.43429667,22.748771,17.94693,22.17688533,19.96508233,21.522192,13.69756333,11.97671467,17.505176,23.473962,20.850369,24.64784333,20.79167317
4.42682,6.465669667,12.77793867,6.215558,6.144820333,5.476111,7.37734,6.587648333,2.986465,2.941404333,5.915859333,6.940762333,4.902286,12.02190367,6.346663667,8.168596667,7.9914535,7.744864333,1.083708,2.029058333,4.050567834
4.05855,3.223837,2.660639667,3.609627667,4.357336667,3.319708667,2.991296333,3.110334667,4.011628333,5.232533,2.744112667,1.872911333,3.705441,2.145729,2.946202667,1.835226,2.7362855,3.175883333,1.961961,2.697419333,3.446836667
9.215362333,8.995255,8.107528667,6.892746,6.001502333,5.268195333,7.512354,7.341323,5.537897,5.341978333,8.921464333,9.303893667,6.776091333,7.166129333,10.98808733,9.749600667,6.772063,8.386848333,4.006328,8.689600333,6.572860667
72.83736633,59.85766433,16.61857333,59.290544,32.95069233,16.54752767,35.08330067,37.031481,30.68052233,48.58665367,97.34313567,90.84710667,85.32873533,19.115782,30.37388833,7.832350667,14.056896,25.421676,98.613947,104.3862997,40.32026717
19.55752333,16.53771033,17.25812667,17.83698533,11.54700633,14.625756,14.991109,16.79704367,16.09609467,13.550339,17.10027567,18.41298333,18.22132333,16.86279033,14.20997167,14.47155033,11.5339905,18.49243967,16.163787,18.92712333,14.92272184
4.479100333,4.589278333,3.012965667,2.836168333,2.468053667,2.251479,3.089591,3.649074333,3.541710667,3.251367667,4.717884667,2.800831,3.567159667,1.962164,2.391624,1.813703333,1.5571175,2.245712333,3.374506,4.390935667,2.735191834
129.1238437,91.77545033,130.7967367,145.1249857,151.7228887,120.419924,172.424023,119.5757377,86.919816,193.485765,227.723735,170.3684007,253.0451703,222.491153,312.287225,329.410978,351.766932,272.4153687,126.582611,159.3868973,299.2593575
52.700092,46.20795667,60.82755367,52.11352233,80.49675267,74.93688967,68.061029,56.58269233,49.49593567,45.452741,38.73508633,42.92604033,67.19225167,87.45563733,59.41683833,62.49072267,85.606957,76.59798067,31.141892,30.14781967,65.660522
2.193479333,1.828489667,2.236606667,2.633529,3.212157333,3.796205667,3.710049333,5.44799,6.307491333,2.656891667,2.226294667,2.305921333,2.224388667,5.559807,2.248707,1.920652667,1.9538325,2.585713,1.812716,1.949445,2.058712834
16.819255,18.94396133,29.483142,25.41589767,30.34693033,26.977108,27.605874,21.98477033,17.999359,20.161126,18.83714867,19.35830467,24.673656,37.63309367,20.14332733,41.395566,32.5428825,40.09153967,10.326649,16.82721633,18.81751234
9.894604667,6.918666,7.992061333,4.947277,5.237220667,4.784075667,7.016883333,5.723679,3.631714,7.032545,8.335477333,5.544345333,11.31215867,8.853108333,10.15219967,5.540505333,6.997008,5.171451667,6.071155,5.861602667,6.194136665
19.32739933,5.843266,12.457416,9.589933667,7.658965,5.900481333,11.031711,10.096605,5.051323,11.71099633,19.869057,11.38943033,13.31588933,13.73452733,26.33336,32.17417533,16.6923905,17.28965767,11.12169,16.91984633,16.54495767
65.123404,54.15977633,57.07224767,50.564227,52.472501,53.430862,61.10388367,53.661893,44.99920433,44.37147767,53.70954033,56.31260367,55.28128533,59.562504,54.98973667,57.88236233,55.937608,68.15197633,31.280144,54.62187567,58.15035684
15.11426667,8.651637,11.18207867,9.435733667,9.118181,8.582974,9.535969333,10.89892833,9.325839667,9.046523,13.422075,12.09211933,11.09983967,10.740937,14.375951,9.356540667,11.4346975,11.57907967,5.052366,8.869123667,11.85198167
136.2586097,230.4553987,80.23236233,109.4166533,111.6152017,115.204162,56.26490133,57.98651733,101.5472797,110.710351,56.68714667,83.297272,35.759984,0,93.77395733,9.665027667,0,0,32.812133,114.5097473,60.22749767
4.636119667,4.695183333,4.921948,4.011351667,3.635637667,3.925371667,4.739608667,4.366403333,3.924526333,3.124292667,4.181296,3.632742,4.670739333,6.101343667,4.244883667,4.345848,3.8946065,4.658732667,3.116089,4.052109,3.293722167
10.67245633,8.775431333,8.716693333,9.503647333,7.164616,7.120505333,8.016847333,8.993739,7.437641667,7.498377667,10.729985,10.38528767,9.937316333,9.865990333,8.862711,7.281435,7.04781,7.612708,6.324449,9.173919,6.9605025
3.425480333,4.266177667,3.15392,2.477752667,2.446171667,3.073869333,3.209097667,3.186793333,3.931968667,2.366902667,3.295725667,4.164848667,1.886183667,2.193247,2.229359333,1.942627667,2.027499,2.461041333,6.847122,7.243576333,1.903765167
5.428755,4.464598667,4.309248667,3.889399333,3.230476333,2.888169333,4.718330333,4.459113667,3.427474,3.214627667,5.299671333,4.195589333,3.974743667,4.138169333,3.951620667,3.007706,3.217572,3.757290333,2.205144,5.283299333,3.349387166
16.43671833,15.69835867,15.013015,15.03105467,20.51347167,18.86947567,20.380517,17.35932967,18.240787,19.26498733,14.22602833,16.94462567,20.44072167,22.836541,16.56248367,19.605966,24.1881855,20.729392,12.143849,13.20727967,19.88195017
2.078334333,0.694724667,1.458135667,1.840517,4.110457333,2.072887333,3.806071667,2.105903667,1.734602667,1.598267667,0.878438667,1.498703667,5.824973,7.209868,3.834857,7.245845667,9.517753,5.701773667,0.440136,0.696319,2.377182334
9.090731667,8.996019,7.945190333,8.638180333,8.440377,8.697778,9.892956,8.888294,9.654996667,9.580290333,10.90760233,13.05475733,10.72226967,11.764803,8.994769667,10.356777,9.010693,11.57902967,7.803488,8.480232333,10.42665767
4.352757,3.533469333,5.250198,4.729551333,4.395109333,3.960286333,4.830383333,5.440116,3.853819667,3.434735,4.506206333,3.353222,3.673516333,5.96278,4.485580667,3.717417667,4.137423,4.273596,2.148206,3.498083333,3.275468166
9.807763667,6.689297667,6.057792667,7.430241333,7.296432333,6.672710333,7.804105333,7.157853,6.51239,5.365747,8.941963333,6.955493333,9.504326667,9.050687,9.178097,8.388039333,9.017787,8.718841333,2.946929,7.753868333,6.848898165
3.258702333,4.072326,3.795392667,3.139605333,2.893508667,2.846487667,3.469021,3.486725,2.584329,2.687632667,3.327698667,3.320963333,1.722868,3.123302,2.462928667,2.903553667,3.358632,3.087603667,1.566772,3.007507333,2.096878167
2.749938667,2.601383,3.329098,1.797948,1.732376,2.404913,2.759343,2.633415333,2.115086333,3.176523667,2.689546333,2.444088333,2.556921667,2.693648667,1.148559333,2.422277333,2.019881,2.928479333,1.764309,3.061237,1.6263525
10.96588867,4.494195333,5.445329,4.940414,2.450461667,5.067874,4.870965667,6.905552333,5.281773333,6.748032667,10.33548567,8.011234667,11.28695833,12.45811733,11.00841133,6.247131,10.542078,8.405487667,10.491429,11.50461233,8.338147335
9.972433,9.298742667,7.899799667,8.374191333,11.678697,8.831482333,9.642844667,8.505328333,9.636579,10.20168833,8.481893667,9.431277667,11.87357333,11.030309,10.05048167,9.643303,10.6782275,10.30986633,4.93874,6.95473,11.036263
7.400472333,9.063763,9.980006,8.276766667,9.832188333,8.248298333,9.789287,9.523344667,8.814338333,8.717892333,8.600865667,8.588773333,8.754792,10.959122,8.776351667,9.993613333,11.029036,9.815882,4.57038,6.571630333,7.104197334
19.47290667,26.07565367,16.318261,17.03227533,21.429612,19.72770767,18.18227567,16.437012,16.84182733,19.10381867,18.2098,18.339658,16.243091,15.15937933,16.09450567,18.59763033,16.769344,18.89656,17.150955,20.43356567,16.4641395
10.06643433,12.06604667,8.678241667,8.519725333,11.24008733,10.16244,10.072968,9.203796333,8.496226,11.42244733,9.251888333,8.915861,8.943764667,7.906327667,6.273774,5.58931,8.6218005,8.572206,7.235441,7.222516333,8.262258334
5.156671333,6.264889333,5.804377333,6.035281,7.443707,6.828524667,6.737093,6.187989,5.801813,6.436433333,6.027870333,5.300889333,5.637777667,7.313630333,2.173190667,6.922097667,5.0257535,7.707465333,4.744207,4.572768333,5.236735667
4.728126,2.267832,3.221353667,3.010739,3.806121667,2.564391,4.598335333,6.885149667,1.806017667,1.557907,3.642785,1.695185,4.240240333,7.645716667,5.811450667,7.825756333,3.7080715,3.227804667,2.417607,6.001863667,3.466164
12.29245267,20.10554067,13.16733633,15.13940967,20.913046,20.38291733,15.11023533,14.545362,17.31927533,18.07396233,13.743104,18.40255867,12.908179,15.91734133,11.86306233,13.51065567,12.0813885,18.44375133,19.379816,21.21668033,13.32213483
3.983851667,5.705632,1.734079667,2.769843333,2.351939333,1.654403667,1.808473333,2.447953333,2.829514333,2.327689,2.123985333,2.048057333,2.629007667,2.091033333,2.465174,1.437916333,2.082014,2.687726667,1.1343,1.320597,1.820586167
4.003945,5.418392,3.890451,4.228513,3.701144,3.583832,4.021071667,3.532684667,3.043221667,5.108416,5.027062,4.775848333,3.442123,3.297517667,3.638287333,5.272555,3.4449125,4.768441,4.46848,6.154698,3.943031334
12.12084133,3.495344333,9.996177667,8.997285667,19.494605,19.23882933,23.230142,12.33327933,4.758555,6.738779667,6.503393667,7.957179667,14.477511,29.76322,23.381018,36.21192667,41.9995395,23.30018933,1.43063,2.23069,12.18538967
3.225572,3.039046667,2.402609667,1.981180333,1.822557667,1.750513667,2.309924,2.633104667,1.925599,2.013996667,3.600641,2.60196,1.946632,1.828487667,2.714948,2.627105667,1.6385055,2.119545333,2.164293,4.241488,2.0871605
1.919261333,2.829585667,2.023246667,2.459406333,1.654683,1.99648,2.928160667,2.380398333,1.649959667,1.673599667,2.663753667,3.301839,3.547800333,1.587329667,2.140137333,1.800154667,0.975926,2.060514667,3.040576,4.459390667,1.643167834
33.605568,38.75650633,17.87435633,18.42162567,16.067943,16.85804,21.73278533,35.104103,39.00847567,31.51665967,50.89365433,36.38738233,41.56682133,17.63793967,19.97120333,15.21407267,15.159188,16.18956567,18.321407,22.39698633,13.98718017
6.884478333,7.478589333,6.824315667,5.790638,4.364682,5.398089667,6.417956667,6.075765667,6.196835667,6.103342,6.862029667,6.909850667,4.414602333,4.338107333,5.280431667,5.615789333,3.5230905,5.853552333,6.279657,9.998859333,4.769695
11.33614367,6.880135,8.345313667,8.264596333,9.910976,8.080831667,12.138783,6.391857333,4.949428,9.850926,10.95477533,12.263361,11.938891,14.776837,12.43671767,19.40067067,18.721545,18.41505167,7.622323,10.095448,16.20302817
2.771529333,3.030391,2.067439667,1.727113667,1.477089,1.878643667,2.220868,2.383428333,1.885661,1.811191667,2.808776,3.224884,2.115439667,2.502693333,1.687219667,2.010404667,1.6313675,2.200536,2.447684,3.49512,1.657588334
171.0303767,152.8600017,188.062609,199.038865,275.2824143,243.5355253,236.35519,215.6890387,191.594423,216.711953,193.4309697,194.951826,249.831732,285.1342137,247.2219163,251.4816753,311.767008,252.721686,129.489731,154.8490223,231.8990152
7.410606,5.842053,6.980376667,7.164757333,7.079763667,4.817145333,8.772384,10.11202933,4.937946,4.100533,9.449733667,8.056306333,7.100143667,13.02576367,11.48425733,16.40614167,10.8229105,11.04811167,6.800571,10.29500867,6.7176585
1.854685,2.248976333,2.459492667,2.827034,1.997567,1.791187333,2.120073667,2.179881333,2.795086,2.680623333,3.319908,2.967453333,2.367499,4.213387333,2.289018667,1.705400333,1.7769925,3.147474,1.895191,1.928101667,1.879600667
6.125524333,6.036575667,5.520678667,4.407255333,3.167039667,2.901277667,4.181012,4.26391,3.929703667,5.296213333,9.037702333,18.410747,2.290076333,2.110238667,2.642762333,2.399267,2.394602,2.910273667,13.329945,14.905097,3.834271334
12.132194,8.513139667,11.22503967,12.527335,15.638084,8.570773667,13.26206867,10.11215133,5.233523667,6.762436333,9.505389,15.520822,18.94682133,18.337982,46.90185,28.563838,29.7264575,30.07008333,10.566816,10.01544933,9.5848115
6.01783,5.275819667,4.549373,3.953817333,3.130627667,2.990001,4.497786667,4.220901,4.274611333,3.411066,5.541170667,5.36458,4.183807,4.266067,4.623311667,5.538398667,4.3283695,4.955303,3.277339,5.107687667,4.271581167
5.420473667,3.705224667,5.155595667,2.859936,2.565236333,2.355013333,4.564391667,3.718983,2.072995333,2.688628,3.169291667,3.304328,3.472970667,2.966049,2.239656333,5.179182667,3.3415395,2.507437,1.409063,3.522533333,3.705443167
3.43248,2.553774667,2.243914667,2.021304667,1.736811667,1.779906667,2.790762,2.895478333,1.693725667,1.616248333,2.966623,2.505998333,1.663347667,1.695891333,1.986395333,1.859518667,1.599124,1.83278,2.730087,3.628270667,1.729610167
16.43714433,16.623241,2.422473333,11.10548633,8.707157333,3.025744667,5.701957667,6.779958667,3.508227,5.516301333,7.145060333,5.404655333,8.012478,2.71416,4.782801667,3.684325333,5.9152505,4.333011,8.845895,8.112844667,5.521517167
4.375517667,3.492100667,4.146468667,4.908297333,5.324588,3.356142,3.925396,3.714027333,2.510942,4.228333,2.700175667,2.542480333,4.498742,5.871408667,4.681732667,6.049685667,6.416112,6.176528,1.887618,2.296036333,4.109169667
6.044086,4.050244667,5.602746333,4.865328333,3.890784333,3.415874667,4.943465667,3.745417333,3.626211,4.970677333,6.300219333,4.683518333,4.589257333,3.864343667,5.922296667,6.077279333,4.000571,5.564972,5.917836,7.794498,5.521818167
5.818970667,6.891207667,7.078906333,5.975616667,7.764843,6.984893333,7.383682667,5.593032333,6.226732333,6.494157,5.888819667,6.960370333,6.945183667,6.682860333,8.088548667,7.630949333,8.1967655,6.776216667,5.062624,6.204563,6.593669167
7.130950667,5.531569667,7.013127,5.914202667,5.529567333,5.238187333,6.626936,7.579275667,5.763601,4.290421667,7.457277667,6.352994667,6.461221667,8.444162,7.176193,6.789214,6.6679955,6.667758667,3.290179,5.586105667,5.677135
44.183727,28.411943,14.63519167,18.01977167,22.47285167,21.08205533,38.86987133,33.91009567,19.24999333,36.33529767,22.75673367,43.390753,41.95221633,20.366404,24.47660533,72.97782467,89.504341,52.83612133,60.651015,39.22090833,121.6779013
3.886788,3.660568667,3.065753,3.199014667,2.207667333,2.346251,2.841778,2.920151667,2.431713,2.460514333,3.639856667,3.408001,2.885230333,3.197749333,3.149591,2.67934,2.0455975,2.834551333,2.690827,3.162331333,2.6856685
1.576947667,3.795569667,2.333218,1.099838333,1.322532667,1.883007333,1.081706333,2.697789333,1.755350333,2.17374,2.663527,3.805442667,3.362600667,1.917870333,2.140595667,1.82747,0.837387,1.472355,3.733159,3.480936667,2.616244834
12.20576867,15.81340267,12.72523633,13.22892233,17.75475233,16.21954667,15.26404567,14.68839167,14.543078,15.55673533,13.788175,13.58577567,12.550528,12.86784167,11.45472133,12.55999233,15.3348375,15.74825867,11.383625,13.65901067,13.06255167
2.282572667,4.081733333,2.845143333,3.182889,2.259240667,0.923757,2.152899667,1.245641,2.227171667,5.575410667,7.143218667,3.190233667,4.303252,0.500538,2.182101333,0.673163333,1.012321,0.958782,3.594313,3.769859333,2.788957334
2.959467,1.526901667,3.068026,2.660303,2.220009667,2.029003333,3.063254,3.128414,2.340414667,2.192326667,3.451136667,2.626212667,2.258315333,2.754879667,1.760073333,1.738441333,2.0779475,3.080194667,3.614556,3.774878,1.967034167
16.09857067,12.81690833,13.323547,14.539233,20.72465167,15.50095833,16.173496,13.42130367,10.153892,13.15927433,12.525791,13.165583,20.928798,25.411819,17.01831733,25.32945633,30.3658695,27.26493933,16.158621,13.71292167,22.04300467
2.755262,1.641346333,1.960522667,2.12207,1.976198,1.678411667,1.949028333,2.419305333,1.654779,1.405117667,2.286454333,1.507037,2.235098333,2.491311333,1.920825,2.210661333,2.20122,2.207994667,1.318182,2.260740333,1.876149
12.49071933,8.316955,8.002637667,10.37033,9.99865,8.556247,11.078106,12.671347,8.841565,9.098869667,11.26106367,7.522920333,10.237087,12.242449,13.67661767,10.607162,9.7194945,13.82849967,8.013017,11.749154,7.834951165
18.52386333,13.59872567,11.031381,11.79505633,10.86088367,11.98137933,13.96725567,12.10878967,14.28279633,12.14860467,14.59954667,15.95730667,19.91411033,8.666047667,13.41419033,10.23975233,9.826907,11.02681733,10.225696,15.198866,19.31497767
2.233380333,2.110233,2.235929333,2.45405,2.237571,2.382884667,2.855915333,3.302814333,1.489879,0.777331333,1.342680333,1.050221667,2.357778333,3.294612667,4.320206,3.103258333,3.716529,3.291760667,0.596498,0.695603667,1.800133
2.682761,3.316545667,1.098956333,2.332963333,3.669405,1.532296,2.297872667,2.265354333,2.372406333,2.747650333,2.017877333,3.557047,2.401880667,3.999139333,1.642889667,5.403090667,4.052316,4.732159,7.76806,3.910237,3.275640834
8.701696667,9.367313,7.010787667,6.963906333,9.939499667,8.494126,7.883293333,6.988846333,7.122141,8.172380333,8.591585333,7.756270667,8.951902,10.38827733,6.892473,8.514016667,9.9999275,9.854543667,4.821249,5.507549333,8.315272167
8.319303,6.343240667,8.698682333,7.935661667,10.13192233,8.977832333,11.14183467,7.927006667,5.869977,7.187325667,6.840279,7.871451667,6.888544667,10.24268667,8.039770333,12.452646,10.713761,12.12325033,5.211333,8.117782667,9.254185
21.53828567,17.77284933,21.78066067,27.047739,35.43830733,26.85661567,31.81017333,30.75681433,32.07995467,33.98348033,28.07377567,27.011461,29.52726433,31.58490733,37.87321467,33.532785,34.192684,35.336948,18.042555,16.965444,32.200904
6.318443333,7.512505667,5.691096,6.079144667,8.422372,8.366177667,6.067676,6.530881667,7.800149667,7.158692,5.556071,5.542113667,6.148058,6.563004333,4.420661333,4.774320667,6.054399,6.891225333,5.384373,5.901941667,5.204651666
0.719404667,0.120908667,0.255632667,1.233839333,5.066696,1.468495667,2.124951333,1.774029333,1.329743,1.93695,0.812951,1.025927667,4.799931667,4.079591667,10.98526533,15.53600967,34.998385,6.557648667,0.828498,0.913463,1.130690833
6.645331,5.200516333,4.426660333,5.057171,5.774361667,6.021249,6.358146667,5.310421,5.740134,4.017322667,4.701448333,5.200630667,3.884349,4.389281333,4.635688,4.842819667,4.982273,6.565783333,2.391669,4.505198,5.746070667
14.68454567,14.45839333,17.48631367,14.624787,14.08660033,15.33134267,15.98278667,16.19846333,12.55689567,10.81726533,14.091828,15.08185567,14.374879,20.41407867,16.06590433,14.87713267,15.9934725,17.817533,9.792012,13.19360333,10.8347
3.590907,3.532838333,2.958581333,3.026415,2.169967667,2.375566667,2.408617333,3.087547,2.436334,3.487549667,3.92425,3.627115,2.608228333,2.606506,2.614900667,2.583788667,1.677871,2.545108333,4.029891,4.172207333,2.835363334
2.607152333,2.647511333,3.177574333,2.432706,2.025782333,2.360573,2.418338333,2.341660667,2.317991667,2.064151,2.417863333,2.870086333,1.773750333,2.388802667,1.652719667,1.435582,1.784593,2.190489667,1.844559,2.335174667,1.817800834
6.454611,5.380572333,4.959312667,4.543087667,4.443785333,2.611798,5.159196667,4.739632667,3.485962667,3.845038,6.682031333,4.821172333,5.109962333,4.561841333,5.771323333,4.832193,5.1207445,4.539091,3.576469,6.078394667,4.194160334
1.813706333,2.108634667,1.616200333,1.619407,2.015206333,1.845736,2.247833,1.880740333,1.379642667,1.7859,2.208832333,2.181311,2.631474333,2.984900333,1.928352667,2.755928667,2.482481,2.585959667,1.923616,1.864375667,1.715682
2.35135,2.514110333,2.243898,1.292843333,2.137364667,1.880594333,2.669081667,1.426814667,1.454974,1.620957667,2.538355667,4.065352333,1.023405667,1.646463,3.050066,1.729388667,2.722773,1.8381,0.695759,1.513527,1.773086167
2.911637,1.942868333,2.547918,2.400435667,2.29177,1.713396,2.577481667,2.873169667,1.725699333,2.059078333,3.470565667,2.442488,2.123241,2.997288333,3.122324,3.876625,2.665566,2.838274333,1.449007,2.706648333,2.3096915
2.155523667,0.648637667,1.006739667,1.214161333,1.536608333,2.931642333,7.187802667,14.04947333,17.12918567,3.555468333,1.291706333,0.571567667,0.722145,0.754161667,5.964163,2.184949,1.3583505,1.306201667,0.088213,0.545776,2.6932115
4.342203667,3.788954667,2.948241667,2.865187,2.549663333,2.551374667,2.483296667,3.460412333,3.192536,1.675855,4.425987,2.952205333,2.788009333,2.497251,2.951457333,2.614959667,2.374196,2.372727,3.106742,3.764964667,2.691021834
6.626335333,5.913815333,6.800635667,4.492453667,4.349726333,3.916782,5.255585,5.832069667,4.367384333,4.145949667,4.793606333,6.871822667,6.079389667,10.43348767,5.274741333,4.893371333,4.6710235,6.018261,6.193508,6.582691333,3.973305167
319.9037503,116.5217917,173.3501773,200.103676,215.8766353,151.5872393,234.7109217,176.0853797,149.3300627,365.900225,382.4648547,235.1038607,269.174871,291.452173,445.4656317,484.328444,436.9747055,321.8052227,159.921152,193.5720257,541.7195835
5.681768333,3.557101,4.060756333,3.973676,3.832576,3.338846667,5.309702333,4.647999667,3.414,3.192974333,5.288773,4.510205667,4.327772333,6.489782,5.956338333,5.469594333,5.2502535,5.248528333,1.911703,4.326179333,3.980199667
14.11527933,13.77240667,12.37609833,10.99107067,10.50086933,11.19657133,14.17036267,13.70242633,12.937245,10.118079,12.05688833,11.87072,7.987769667,11.121408,9.802759667,11.470133,10.1113445,12.114858,7.517301,12.33921433,8.788816835
30.34726267,26.903645,26.12388167,28.50685,41.56355,32.84413333,39.832421,33.77107867,32.14654667,39.337958,34.88204867,35.048653,38.73058633,45.47130167,39.01421767,51.46436833,45.3229895,48.34508933,32.679945,35.055466,43.05183734
3.501672667,3.829632667,2.390307333,3.228062333,2.247019667,1.879287667,2.825819667,2.968023,2.088166333,2.273443333,3.388171667,2.888434333,2.461316333,1.829213667,2.331220333,1.667467333,1.606123,2.432615,2.616461,4.304719667,2.036969834
32.11912067,36.144347,51.200329,31.37273633,32.84946667,28.72860833,42.11079867,39.86805467,22.55302633,16.45418667,27.21189067,23.31826,27.53810467,59.53184767,44.97035833,41.788047,53.4740755,46.360067,3.753163,15.712918,25.38488484
