"","x"
"1027",0.27262603552586
"1028",1
"1029",0.986597199059207
"1030",0.878686773748347
"1031",1
"1032",0.500201390830728
"1033",0.439317113736426
"1034",0.490883644318333
"1035",1
"1036",0.612147815029165
"1037",0.602728918104289
"1038",0.858911479236084
"1039",0.7996532568839
"1040",1
"1041",0.689454678058125
"1042",0.917003410420505
"1043",0.839895922268406
"1044",1
"1045",1
"1046",1
"1047",0.614479041335778
"1048",0.22161450622798
"1049",0.922095695061075
"1050",0.435925643302782
"1051",0.95845734064624
"1052",0.626505974410128
"1053",0.799421360767478
"1054",0.570557252957964
"1055",0.811077215781166
"1056",0.582832822851674
"1057",0.684107174062989
"1058",0.377539055025874
"1059",0.791026086049413
"1060",0.483123641083997
"1061",0.846693543747107
"1062",0.508438132629977
"1063",0.186358520904236
"1064",0.990863235388889
"1065",0.0113409017550979
"1066",0.923817599975168
"1067",0.543171405841634
"1068",0.660103906421937
"1069",0.0452098182750663
"1070",1
"1071",0.687114128574132
"1072",0.746073306972692
"1073",1
"1074",0.611382576253978
"1075",0.502700434178496
"1076",1
"1077",0.922584208101953
"1078",0.748790322658275
"1079",1
"1080",0.704600420761033
"1081",0.895349974555284
"1082",0.838184978093634
"1083",0.812219935576786
"1084",0.565790735963786
"1085",0.595430225621693
"1086",0.676010810634881
"1087",0.4452743622559
"1088",0.314683112698513
"1089",0.522979659082207
"1090",1
"1091",0.0031912702779359
"1092",0.0586637259419544
"1093",0.729391154180625
"1094",0.867331306564942
"1095",0.79142918857208
"1096",0.91179096869856
"1097",0.763602638862272
"1098",0.498470509437781
"1099",1
"1100",1
"1101",0.666682612406965
"1102",1
"1103",0.950955122975512
"1104",1
"1105",0.551584954219179
"1106",1
"1107",0.477280055504275
"1108",0.971955057488796
"1109",0.914753006763175
"1110",0.904206842579494
"1111",0.615054738592175
"1112",0.561537631814783
"1113",1
"1114",0.504060031453445
"1115",1
"1116",0.487800663404758
"1117",0.610554501446439
"1118",0.959365026206028
"1119",0.825881053439534
"1120",0.857001220251167
"1121",1
"1122",0.860405263136633
"1123",0.337503210424784
"1124",0.455045576858624
"1125",1
"1126",0.718331198452775
"1127",0.857366092115916
"1128",0.604000609367136
"1129",0.713252231799207
"1130",1
"1131",0.569151073175787
"1132",0.632099435931018
"1133",0.454858186378567
"1134",1
"1135",0.924574112789954
"1136",1
"1137",0.701858784268768
"1138",0.63744136376887
"1139",0.736617505550747
"1140",0.548289215287059
"1141",1
"1142",0.664256668720326
"1143",0.757356842942833
"1144",1
"1145",0.511027273402201
"1146",1
"1147",0.270969216385147
"1148",0.653196563873433
"1149",0.560274943535361
"1150",1
"1151",1
"1152",1
"1153",0.854908078279425
"1154",0.89216315998721
"1155",0.562394709021377
"1156",0.980645307279173
"1157",0.956384957781168
"1158",0.979530746321377
"1159",0.714957137562404
"1160",0.594768054847729
"1161",0.84671819344904
"1162",0.889122771131811
"1163",0.815519828609166
"1164",0.587997571187046
"1165",0.368100359306422
"1166",0.718876554309236
"1167",0.895607229277794
"1168",0.73873719029745
"1169",0.910581279156852
"1170",0.8035772012394
"1171",0.00812651031603802
"1172",0.894594086991443
"1173",0.708976637247574
"1174",1
"1175",0.015956675268376
"1176",0.699992348321122
"1177",1
"1178",0.0385238403107466
"1179",0.867966114548985
"1180",1
"1181",0.656310327880945
"1182",0.577542168601972
"1183",0.814152096201838
"1184",0.498337063694724
"1185",1
"1186",0.738733506773601
"1187",1
"1188",0.013067071640238
"1189",0.455409484778843
"1190",0.9767459281939
"1191",1
"1192",0.747577423250983
"1193",1
"1194",0.931830939357927
"1195",0.888489895888289
"1196",0.960164614013622
"1197",0.513854132334625
"1198",0.406583651844426
"1199",0.766236653399614
"1200",0.824925732260993
"1201",0.715962067031115
"1202",0.682545872739791
"1203",0.369448866047556
"1204",0.456915556342194
"1205",1
"1206",0.933953013507343
"1207",0.365399258237577
"1208",0.910581279156852
"1209",0.755389823287215
"1210",0.639477895570206
"1211",0.905248504078815
"1212",0.526285086172412
"1213",0.781689244191791
"1214",1
"1215",1
"1216",0.603029801535005
"1217",0.396706162452261
"1218",1
"1219",0.960613936527732
"1220",0.888143037139749
"1221",0.517445881564473
"1222",1
"1223",0.842772114188897
"1224",0.0800452630454308
"1225",0.28296310155214
"1226",0.90945547762706
"1227",1
"1228",0.830702637303042
"1229",0.589109035113094
"1230",1
"1231",1
"1232",0.10273684077486
"1233",0.491729272957586
"1234",0.6006958431625
"1235",0.639986470172701
"1236",1
"1237",0.0217946221980704
"1238",0.141614824975004
"1239",1
"1240",1.91740242389362e-05
"1241",0.216565614543611
"1242",0.795955626394204
"1243",0.754869538893876
"1244",0.496203258948802
"1245",1
"1246",0.88952845736407
"1247",0.948894609598735
"1248",0.701647349710201
"1249",0.811267569976613
"1250",0.851327190605785
"1251",1
"1252",0.881084806313655
"1253",0.875630545591922
"1254",1
"1255",1
"1256",0.816162841744978
"1257",0.87538107858401
"1258",0.432132024257887
"1259",0.725540318817612
"1260",1
"1261",0.635412698504832
"1262",0.549675482620905
"1263",0.604049830642605
"1264",0.920488043221779
"1265",0.856559108082823
"1266",0.806825022536693
"1267",1
"1268",0.990475935671649
"1269",1
"1270",0.53625125005968
"1271",0.972527270954723
"1272",0.706576816404616
"1273",0.786363667231086
"1274",0.911586824650507
"1275",0.628608744807799
"1276",1
"1277",0.447188961209837
"1278",0.747589886818878
"1279",1
"1280",0.856842929533972
"1281",0.343706766279779
"1282",0.54110081654748
"1283",0.466088598546705
"1284",0.87423975001772
"1285",0.903914274010407
"1286",0.931589152022659
"1287",0.757617583990837
"1288",0.634760871318807
"1289",0.547323948760274
"1290",0.524530152119313
"1291",0.867966114548985
"1292",0.917003410420505
"1293",1
"1294",0.0053406460593678
"1295",1
"1296",0.781244740499251
"1297",0.646290714470944
"1298",0.46936275954862
"1299",1
"1300",1
"1301",0.645360373659045
"1302",0.842709922576611
"1303",0.188041557955094
"1304",1
"1305",1
"1306",0.828282005165145
"1307",0.902495825050689
"1308",0.378931776287363
"1309",0.653196563873433
"1310",0.557008280707924
"1311",0.393338912190622
"1312",1
"1313",1
"1314",0.884408013645999
"1315",0.729391154180625
"1316",0.0193407929929227
"1317",1
"1318",1
"1319",1
"1320",0.385034650456441
"1321",0.861188774346103
"1322",0.407076315709392
"1323",0.967306245147051
"1324",0.895349974555284
"1325",1
"1326",0.0342651634457487
"1327",0.718876554309236
"1328",1
"1329",1
"1330",0.701585937801907
"1331",0.841304518162165
"1332",1
"1333",0.94846171950582
"1334",1
"1335",1
"1336",0.410806059380279
"1337",0.922782674496567
"1338",0.798397508247934
"1339",0.834645885107718
"1340",1
"1341",0.807665936735968
"1342",1
"1343",0.997494554428849
"1344",0.836564203913008
"1345",1
"1346",0.487258232188535
"1347",1
"1348",0.917111321491124
"1349",0.667123948021941
"1350",1
"1351",1
"1352",0.735339812098667
"1353",0.857366092115916
"1354",0.569257381186168
"1355",1
"1356",0.789338017838459
"1357",0.682481349875156
"1358",0.0206391239504791
"1359",0.569300785753674
"1360",0.923902013893759
"1361",0.627953463388555
"1362",1
"1363",1
"1364",1
"1365",1
"1366",1
"1367",1
"1368",0.336944776992091
"1369",0.346889159746249
"1370",1
"1371",0.478195503302527
"1372",0.663796421060851
"1373",1
"1374",0.95078838075487
"1375",0.995357510380613
"1376",0.636992186299691
"1377",0.792099057069749
"1378",0.798124949237719
"1379",1
"1380",1
"1381",0.64004168707162
"1382",0.995844392145929
"1383",1
"1384",1
"1385",0.65876245605568
"1386",0.514159616028377
"1387",1
"1388",0.728236185142943
"1389",1
"1390",0.709848134451128
"1391",0.894594086991443
"1392",0.582962370911421
"1393",0.814084682372326
"1394",4.87534736882314e-08
"1395",1
"1396",0.902606961515794
